3863769,filphillip,545,13,59853,258
3916550,Snuff1997,88,1,2422,1433
3948489,pushdtempo,953,1,5226,959
3956610,Sir+Romit,302,1,6493,849
3969476,latchky,0,1,734,2083
3984013,Shadow+Mauler,65,11,45865,308
3993680,Pengie650,0,1,36,2841
4001680,zebidee2008,788,1,2438,1425
4028460,paparucino,386,4,9125,715
4060085,jus031,373,16,97601,164
4073873,panthers291,0,0,0,3033
4076241,svmsa,897,1,3237,1227
4103061,antonthemeff,0,1,602,2165
4136278,Sir+Anthony+Raymond,269,1,962,1943
4160578,dazeb,750,2,5356,942
4184131,michael+king13,245,1,3286,1217
4188200,Monkey.D+Luffy,0,1,236,2516
4212562,SteveP,0,1,1321,1780
4213549,lykorz,0,1,419,2304
4215573,RONNY+HO,166,1,2386,1444
4227564,rron7pam,921,1,403,2318
4247612,mikeWhite,58,4,11746,627
4254801,prince+ramesh2,23,2,5054,975
4267769,passive,729,1,4508,1035
4277306,793387,0,1,232,2518
4291569,bullfrogs,861,1,1464,1719
4313753,VecchioUnno,462,1,2668,1364
4338748,hoxa,953,1,608,2159
4359228,jeromevalletta,0,1,128,2653
4404387,billall,0,1,866,2006
4414750,ehcetra,14,1,309,2429
4417220,Godsmith2,0,1,906,1976
4426809,ASPIS,0,1,975,1938
4443559,DUNMAGLASS,34,1,2267,1481
4448372,Dingle93,0,1,987,1932
4448391,Tuff+Muff,381,14,67692,230
4483134,lamigra,26,1,1566,1683
4483907,WOODBUG,219,30,113506,143
4520686,13118jake,133,2,4871,998
4521436,General+Goo,304,6,21765,452
4523624,Chuunks,711,1,3565,1166
4535491,jobemist,0,6,27714,410
4552852,franky22,473,1,261,2480
4570326,Lion66,0,1,87,2752
4641481,lustre-online,48,1,9217,708
4648719,tony2,0,1,481,2256
4671523,BlueRock,0,1,196,2565
4671802,benny300,0,0,0,3034
4694019,nursewendy,220,1,1474,1716
4702944,Doctor.PHIBES,6,1,4039,1094
4703119,nugget0008,599,6,15062,544
4706527,paulusbassius2,0,1,253,2495
4738829,ThePuppeteer,65,46,232754,34
4744174,zebra90,17,11,61830,247
4761399,--UltraEgo--,88,1,244,2506
4771461,edprokofiev,731,3,9876,679
4790399,plumspotter,0,1,370,2362
4835134,Schtev,0,1,584,2176
4842334,bp2009,220,1,4483,1038
4904468,Robdudda,0,1,4204,1076
4925818,Al+Ghouti,0,1,353,2387
4943400,DonNorman,310,1,4716,1013
7465891,pgsean,0,1,3191,1241
7518706,Djnoely,185,7,18760,488
7520758,bozwell118,389,3,7097,820
7569019,FadeStars,173,1,67,2777
7587840,lordjer61,25,1,224,2532
7594607,Sapphire+Jim,133,2,6225,872
7595987,killer+james1,601,5,5824,899
7596675,superpuh4,736,11,46009,306
7613703,adp1953,0,1,229,2522
7616545,thinkdrafty,0,0,0,3035
7638746,krats,297,1,799,2044
7646399,Diavol0,775,1,2747,1352
7660391,leviticus+1,0,1,1483,1712
7663131,blackeagleX1903,17,9,38982,347
7669475,Oldwelshbloke,750,1,6381,858
7688946,mehr,245,1,389,2337
7694915,Cu+Roi+Mac+Daire,0,1,987,1933
7709640,taw277,80,4,6774,832
7731431,bigfeet151,304,15,71066,222
7745908,darkhorsesarz,143,1,700,2103
7756855,jupp,0,1,1707,1634
7758071,TheTinMan42069,0,1,343,2395
7794655,ian+k,48,3,3757,1139
7800384,lordclayo,56,7,14480,553
7802632,the+headhunter,413,23,68433,228
7818747,Blumpkin,0,1,1697,1637
7844270,frazbo,0,0,0,3036
7873061,afu+B,15,2,8032,772
7876033,Galactius,0,1,557,2200
7923552,Cered,202,3,4821,1004
7931524,leicestershire,0,1,1385,1752
7938947,Lady+Madelina,426,1,883,1988
7950502,atary101,0,1,2815,1335
7962549,lawnmower,341,76,541676,6
7971639,marynola,693,2,1667,1647
7983098,Mageslayer,29,6,18630,490
8049221,georgia+83,0,7,18048,504
8049860,dalka,96,1,2576,1393
8051571,ardy25,0,1,120,2675
8056198,tvtman,830,1,3531,1172
8061098,maddrick,404,51,180933,55
8086446,Boreau,0,1,1076,1888
8104989,crazedtwinkie,328,1,212,2551
8129172,howeja,0,1,135,2641
8129844,RazorBg1953,0,1,2786,1342
8154998,backdoortony,484,2,4975,984
8156048,wolf.ic,0,1,1399,1746
8175891,BELI-GROM,175,2,2239,1492
8188928,sir+wie,143,1,2336,1462
8198176,Frog53,206,3,7359,805
8224850,Longpine,158,1,3172,1245
8226488,SolarRoi,952,1,450,2278
8231560,Hittus,0,1,997,1928
8270598,ceas65,42,2,4142,1082
8274126,DoppeL,65,29,156717,79
8292465,seraph12345,413,8,60322,251
8295281,JonnyBoy6969,263,1,1143,1864
8296151,ImpaleMeStepVlad,0,3,8101,769
8346072,ArthurDent33,60,1,721,2090
8351032,dub17,15,2,4000,1097
8362089,Frigg,404,41,138202,102
8391452,oldrabiddogz,386,6,31424,380
8410099,swampdonkey77,545,11,43364,321
8426613,irfanash,450,7,40768,333
8451898,dumbbeatnix,419,1,5022,980
8476654,denkos,879,7,27836,406
8481081,Rakib95,617,1,1994,1555
8511789,hiboy100,827,0,0,3037
8542099,li+mick,690,2,4951,988
8570391,DJP2000,500,0,0,3038
8601150,XaH+KpyM,89,17,77908,204
8614914,tade1000,0,1,4718,1012
8616160,FullSpartand,42,1,4354,1060
8642747,indisciple,891,1,1900,1585
8661756,akocwark,271,1,3658,1153
8708264,bond722002,0,1,193,2568
8724920,22eur,245,1,3908,1116
8725908,five+nine,166,1,1918,1577
8728227,agregory99,0,1,42,2831
8731706,getnepsu,25,1,2623,1377
8735560,LazySmurfer,775,1,1117,1877
8761455,Gustokohappyka,450,7,22084,449
8823670,Catlani,0,1,49,2825
8824435,.K3Z.,919,1,1867,1591
8827706,selva20,56,0,0,3039
8863978,El+Grego+I,0,1,2160,1510
8873278,sprite007,304,4,11281,640
8892774,klenne5,271,1,328,2406
8903278,free4all080,350,24,146893,91
8917910,kostascommander,0,1,1159,1859
8920047,Pedropeters,88,1,208,2550
8924501,kendra+k,17,9,77960,203
8933139,LEE+THE+BATTLE+WARRIOR,142,1,2397,1440
8938510,yeroulfella,649,2,880,1992
8954302,gergonian,0,1,465,2268
8972124,retriver,54,36,206592,41
8982390,KUTAYPASA,53,4,12426,608
9028150,xxDeathZone,54,22,139509,99
9030961,aldot,0,1,68,2775
9044610,nicknack1717,0,1,36,2842
9054138,Wascal,440,1,2322,1464
9083860,DAAVWOLF,545,14,45873,309
9088320,war-peace,98,4,26745,416
9093935,cloudstrife1304,788,1,846,2018
9099893,Lion+country,0,1,368,2365
9167956,Bbossu,747,1,342,2397
9180014,Murderer,964,1,206,2559
9201137,iiRoseJudy,0,0,0,3040
9203488,Hissyfit,53,5,15637,535
9220498,sposoben,0,1,556,2201
9228247,CardMaster,338,1,2159,1511
9231147,dkgoogle,0,0,0,3041
9235606,baroness+of+lee,0,1,176,2584
9247761,HERCULES1966,26,1,759,2058
9254906,Janzzy,0,1,36,2843
9256418,Babylonian+Talmud,0,1,36,2844
9257244,I.R.Tigah,156,0,0,3042
9259144,Kritt,0,0,0,3043
9270385,Mumen+Rider,0,1,1326,1776
9285448,Transistor1337,0,1,105,2714
9295041,M+A+S+K,0,3,3209,1236
9319347,Truthfulruse,6,4,8929,723
9322551,SirolfR,741,3,7586,790
9341290,EGGMCMUFFINHEAD,731,8,30573,386
9342415,hyyry,119,0,0,3044
9344606,gringokid,54,40,228787,35
9345308,atikauy,796,14,89929,173
9348677,classydave,0,1,324,2411
9350347,kiwiatwork,690,0,0,3045
9351704,fenix+fly+fly+fly,617,1,879,1994
9351988,chopperu,0,1,9029,719
9358700,DarkAndGoldenEyed,879,3,12799,596
9363936,revyto,0,1,599,2167
9373633,sunrising63,0,1,1638,1657
9378928,Grumpy+old+Turtle,0,8,14897,545
9384267,SNIPED69,6,1,2760,1349
9395007,bsjptpt,617,1,1379,1753
9395703,Reckless15,1,1,101,2727
9415928,little+dragoon,132,1,801,2042
9425912,ivanichev,41,18,83033,190
9432930,NakataN,840,1,1709,1633
9436783,Studio-,879,13,60723,249
9441955,vitoman,206,2,3747,1140
9442449,Sir+Cork,0,1,221,2536
9445637,Te+Moja,60,1,3157,1251
9458926,seekiwi,0,1,621,2154
9464645,greybullet,0,1,401,2322
9466514,eVilSizer,0,1,2366,1451
9485447,joyknia,0,1,540,2212
9488755,Drasko+t,34,1,745,2071
9494835,the+rot+consumes,840,1,5574,922
9498770,Bolero123,0,0,0,3046
9504623,suloi,480,3,8269,750
9510968,SirPercyPorksword,80,1,1145,1863
9523573,Asakiwaki,341,34,258310,29
9525835,LeftPeg,0,0,0,3047
9530181,DarkCreature,893,8,30497,388
9530228,%3Fflowerpower%3F,0,1,3897,1121
9534287,water5,60,1,3233,1229
9538165,aYumHie,749,1,2246,1489
9544243,jj+aep16,404,32,130953,112
9566856,.skinny44.,220,1,1128,1871
9569607,Subjar,281,1,325,2410
9579794,four,625,5,6517,847
9592666,CrohamHurst,26,1,324,2412
9592677,davidkul,0,12,11698,630
9595028,c-max,87,1,3312,1211
9596416,Kill-tastic,373,29,176938,59
9608684,Noobs+In+Action,0,1,349,2391
9638234,pyon-yan,846,8,28860,398
9639484,inndee,0,1,446,2280
9643866,Crni-Vitez,589,2,8036,771
9645987,Strawberryqueen,17,17,69353,227
9654427,Julius+Caesar.,53,7,21791,451
9663831,lordazael,0,0,0,3048
9669004,Norbitts,74,1,167,2595
9669263,ckong,350,97,623968,4
9669713,waring+king,10,1,2265,1483
9673442,Game+Craze,0,1,1659,1651
9682465,nitehawktribe,0,1,851,2014
9684432,King+Beard,953,1,828,2027
9687221,cadenze,0,1,372,2357
9687703,Disco+da+Gama,0,4,19251,482
9687708,summit62,450,11,52784,278
9701948,subaqua,185,7,17360,511
9706573,jmngoho,0,1,1812,1603
9712428,UnknownG,53,14,75790,214
9722298,jorunds,0,0,0,3049
9723308,Jontius,747,3,5789,901
9725990,whajen66,263,1,2606,1381
9726572,henrik5,96,1,2074,1530
9732752,codanit,0,1,2308,1469
9737390,Dead+By+April,0,1,88,2750
9745307,The+Climb,0,1,36,2845
9751593,Threx,65,19,78375,201
9755423,RICH57,0,1,357,2379
9757086,Murena,135,1,913,1972
9763177,Lord+pythia,599,4,12290,612
9764070,SripujA,381,3,14256,558
9764736,slim7809,729,1,1803,1606
9765914,rspohl,48,5,12577,603
9770376,Athelis,304,2,1962,1570
9771486,Vortigen,220,1,738,2079
9775168,Cattivixx,195,1,110,2696
9781206,xDemonsoul,0,0,0,3050
9782602,Misstigeress,220,1,809,2037
9788748,ds+man22,0,1,590,2173
9790959,Cytix,0,6,12134,616
9793949,Finch29,359,3,5834,895
9795293,CrazyRob,413,7,18248,500
9797006,Lord+Carlsbad,426,0,0,3051
9802607,ayrtonmic,0,0,0,3052
9803310,neilw4,938,1,4093,1089
9804555,Gordon+Ramsay,23,1,4599,1024
9807842,Oreline,0,0,0,3053
9808581,Titans+Fury,0,1,1237,1830
9813176,lord+dave2,48,4,3880,1123
9813766,Junkie713,29,3,10816,649
9815230,Sirnimbus,0,1,1358,1761
9815673,I+C+U,468,1,678,2113
9816586,Martyn+De+Buggurrbuc,690,2,1286,1809
9825471,Spirel,0,1,1309,1788
9829053,IavAgo,0,1,565,2195
9829584,lucii+agripa,229,1,160,2610
9830617,dowhomer,60,2,1558,1687
9832046,abgsheen88,775,1,6659,839
9839038,ItsMrGee,625,2,5840,894
9841775,Colnio+1,0,1,36,2846
9842326,cofcballer,0,1,584,2177
9887048,jieben,389,6,30436,389
9906895,knight+renegates,220,1,1569,1681
9907796,AggressWarrior,48,1,1372,1754
9908081,Baby+catcher,60,4,9061,718
9926092,God+Fish,9,0,0,3054
9932496,Warrior+Lord+Rocky,0,0,0,3055
9937811,legendofdark,0,1,398,2328
9938199,Perikoloso,905,1,1510,1699
9941625,Olve,404,43,218982,37
9942263,velonam,87,0,0,3056
9949023,Karlsruheknights,788,1,446,2281
9949055,Kirigaan,0,1,150,2629
9953823,Matvam,0,1,627,2150
9956938,Komsi,0,1,1063,1894
9957296,iLulz,65,6,28414,403
9960123,Florian+Geyer,0,1,707,2099
9967074,Riddik4234,301,1,1309,1789
9971387,Destikado,222,11,32021,378
9972565,Ars+Goetia,0,1,65,2780
9977697,apujanata,55,1,4406,1052
9979858,pepk,0,1,3731,1145
9986067,I+like+Trains.,0,1,104,2716
9993403,Ahrqz,731,1,2693,1361
9995301,dreamarcher,245,1,740,2075
10006413,Tegelen,269,1,825,2028
10009699,DivineWind,75,1,4268,1069
10013820,reaper.1,0,1,1225,1839
10026498,Lord+iolani4,0,1,36,2847
10030642,chev+is+back,0,1,254,2493
10031417,We+Lack+Creativity,98,18,157553,77
10034344,Gundal,732,1,355,2384
10034646,chunkha,245,1,3859,1129
10038901,Warpro,0,1,36,2848
10045489,lg1988,0,1,36,2849
10049468,Ppepino,0,1,925,1966
10054977,byebyebirdie,0,1,3711,1147
10063873,WhoKilledMickey,370,62,405734,13
10074353,Nocturne,942,1,36,2850
10076371,Boozelover,304,15,63124,243
10078112,jogardus,10,1,875,1997
10093401,B+Popo,98,26,108768,152
10105370,stefos,925,1,113,2692
10109402,ntalukder,0,1,853,2013
10118289,Kurisu23,0,1,578,2183
10123472,Lawless.,0,1,663,2124
10125449,boogs1,710,1,459,2275
10126194,Dark+Peace,0,2,1861,1593
10136329,Lady+Dodo,220,1,3742,1142
10141632,jaguar07,410,0,0,3057
10146762,Clement+Attlee,560,21,40765,334
10148083,elementar25,89,25,107519,153
10149011,TheNobleExpress,0,0,0,3058
10153655,aylaserenity,0,1,525,2221
10156339,BrianBrian,53,9,51712,280
10159601,cacalolo,97,1,362,2371
10167537,Oh+Mr+Mini,0,1,118,2679
10171306,siangisme,176,1,441,2286
10173877,Euphrat,480,2,8166,760
10177562,Unlimited+Supplies,0,1,2026,1540
10179687,NoOneElse,0,1,56,2812
10188822,KriCO,304,1,2416,1437
10191292,CDWT,0,1,152,2622
10192908,Frostz428,381,5,27461,412
10199700,CHIPS+AHOY,373,18,88390,176
10199803,LBNigha,601,2,5700,912
10202574,Lord+KaL,0,1,36,2851
10210454,Fruitloops,0,1,638,2141
10219671,Rumskrotten,97,1,5411,939
10223484,Mudandred,0,1,210,2547
10223729,stamper43,484,1,2461,1417
10246232,johnnydriver1,350,46,287883,22
10256288,Lord+Joshy,359,2,11032,645
10270186,wildtaz,15,1,2046,1537
10284836,MaltD,202,1,1868,1589
10291652,Sneaky+Jesus,958,47,259235,28
10293326,drewbie,893,6,15354,541
10295745,ZainX1,0,1,370,2363
10300814,SirCharles40,595,2,7547,792
10331147,PzIV,32,1,789,2049
10331287,senc,0,1,1292,1802
10351055,breogan,473,1,1221,1841
10351250,jzulii33,0,2,1710,1632
10370714,mones,888,3,5710,911
10372525,Viking+Guardian,956,1,4585,1027
10379660,Char+Aznable,0,1,36,2852
10413554,take5,220,0,0,3059
10414649,%2ASUN,0,1,481,2257
10416661,theappleflavoredcanary,0,1,3903,1118
10419392,34an,245,4,9753,681
10422456,haruuu,303,0,0,3060
10432311,Marilyn+Monroe,560,11,50235,287
10433342,witwillem,57,6,11073,644
10449559,Madsaf79,0,1,534,2215
10455532,Narcissistic+Tendencies,242,20,78413,205
10458229,GOD+TIER,54,17,129906,113
10463977,FunFan,0,1,2811,1337
10470188,kiera88,26,1,378,2352
10479510,krnmhrzn,879,9,48586,298
10491257,Nam+the+Destroyer,42,5,12152,615
10516354,kuukkeli,0,1,153,2618
10516819,general+saber,10,1,1396,1748
10531850,Shaabhekh,34,1,932,1961
10533823,HeavyHitter,560,6,9195,713
10558985,lanzar,0,1,63,2784
10585320,Dilan1990,381,4,15797,529
10591788,sakke,0,1,54,2815
10593665,Old-Sadao,404,30,159903,73
10599613,Mr.chombynec,8,1,4400,1054
10605812,psychotic+madman,220,1,553,2204
10606432,Loidasss,188,0,0,3061
10610027,Josef,120,1,3464,1182
10621950,drakelius,26,1,2268,1480
10627241,SlackerJ,26,1,1114,1878
10639768,lostwon,0,1,2500,1411
10644867,Zephur,63,1,1341,1770
10647336,t4nah,0,1,1063,1895
10651230,kere,879,21,84336,186
10654945,fosmore,0,0,0,3062
10658077,sampurna,148,1,5495,930
10662189,dark2021wolf,0,1,2593,1387
10669541,BatMule,66,3,6909,828
10675359,Dylbo,0,7,15717,534
10676513,BillyBobTheGreat,318,1,753,2067
10681230,Ur+Mums+Boyfriend,54,21,124732,123
10689189,ntina11,0,1,921,1967
10689204,SDODA,500,1,1539,1692
10694384,Catana+54,0,1,738,2080
10713552,Salvador+Dali,802,1,629,2147
10735289,Gal1leo,0,1,2895,1315
10738812,Mikha+Crispy,0,1,85,2756
10745269,SirTuba,166,1,1909,1582
10747056,tryit,0,1,1027,1911
10752464,Scooby43,29,7,16866,516
10765482,ThePandaBearMan,211,1,124,2661
10777942,skyhook001,245,4,11612,631
10781869,SOLOsp,840,5,18539,493
10791613,wytdymond,0,1,1359,1760
10791640,larkineric,26,1,722,2089
10799693,ft10,736,6,20727,461
10807416,Nikolaj+Gregorov+13,0,1,505,2237
10817917,CuddlyTeemo,381,7,22298,447
10822607,rimney,0,1,366,2366
10823358,Marko+Kraljevic,0,1,2419,1435
10831105,God+of+420,0,1,3211,1235
10832072,Lady+BERGEN,34,5,12079,619
10839640,anthnmrtn,601,1,382,2346
10841921,queen+rika,901,1,94,2744
10844666,boris924,0,1,299,2440
10852759,SilentkiLL,901,1,223,2534
10863188,gpflexi,25,1,1696,1638
10867763,Soul100,23,1,36,2853
10869229,Dragon+Rage,0,1,2594,1385
10884231,MSJS,0,1,2153,1512
10885656,Double+Helix,948,1,36,2854
10896298,thebestbob,0,6,34358,367
10913444,Swefinn,222,12,65725,238
10920536,Gooldx,297,4,19355,480
10921480,Creole,0,1,506,2235
10928898,Peepo,0,1,867,2002
10932182,Lord+Tommyboy,622,5,10437,660
10932672,Tanky450f,0,5,10678,652
10936870,Mercy+1,29,12,58295,259
10944844,%2ATheExiCuter%2A,0,1,72,2769
10944974,ozzz,142,1,4108,1087
10951175,EKOMORPH13,0,1,173,2588
10952538,idan1998,711,3,7474,798
10970854,Coller,0,1,2453,1421
10983593,Donald+J+Trump,625,5,16392,524
10983668,ChaosShogun,673,4,6695,837
10986630,Team+Player,0,1,36,2855
10994861,dorj,220,1,1354,1762
10998329,King+Rollo,98,27,136161,106
11007630,thebev1952,383,2,935,1958
11009572,JetsonZ,0,1,130,2651
11016406,DrunkSquirrels,0,1,401,2323
11020313,luffysenpai,158,1,871,2000
11024396,Humongus,0,1,910,1974
11032000,yoelpelawi,690,1,1318,1781
11036562,Timjam,0,1,4814,1005
11047593,Hornelis,0,1,849,2015
11048328,Kaapeli,220,1,2932,1304
11048683,Solo%2A37,473,3,10561,656
11049082,%2AROBINthaHOOD%2A,0,1,701,2102
11049584,Anyone,461,0,0,3063
11052741,Sword+Sister,0,0,0,3064
11054161,kongas,0,1,115,2686
11060059,Total+Carnage,258,1,2001,1553
11063933,lordassassin,220,1,356,2381
11073800,Silvercode,17,19,118983,134
11079554,Fitzy.,959,4,9286,704
11081190,Kramer69,413,9,45157,314
11081905,gigs2520,0,1,36,2856
11085011,Cardini10,0,1,36,2857
11085298,Ares+001,0,1,36,2858
11091198,King+Siggeir,0,1,1586,1676
11091514,sharkmen,914,1,514,2229
11092647,Whatsapp,0,0,0,3065
11093157,Talambuke,328,1,413,2307
11095550,brownies,8,2,4092,1090
11105518,nagne0111,622,1,2434,1428
11107764,HyriaSniperSuzy,919,1,182,2580
11111389,Queen+Beothuk,269,2,5371,940
11112119,bougieboy,0,1,971,1939
11115304,JoroEdde,0,1,695,2106
11116040,master.ba,0,1,36,2859
11119147,EristikosOPC,0,1,36,2860
11125197,Silver+Fox,0,1,1491,1707
11134534,mariukas456,0,1,2197,1503
11135666,kingas,0,0,0,3066
11141181,Tripleb,0,0,0,3067
11142386,jumping+jackflash,0,1,1443,1723
11142409,AzogHR,217,1,429,2296
11146818,endzone,404,19,87884,177
11148532,ChildArmy,286,1,2980,1294
11149244,tylerbob885,0,1,405,2317
11152725,Neta,176,1,1868,1590
