115,C3-FD%28SP%29,518,523,849262873,10370,0
116,AA-2222,485,458,849250033,4374,0
117,089,524,539,849276367,5360,0
118,WannaPlayAGame.+017,513,486,11363810,5085,9
119,jogardus%27s+village,504,537,10078112,875,0
120,Barbarian+village,506,478,0,984,0
121,EN-404+EAGLES+NEST,516,536,10516819,1396,0
122,Barbarian+village,477,460,0,607,0
123,madore+1%27s+village,501,528,849188159,1139,0
124,002+-+KingOBaid,522,503,849275941,1641,0
125,015+-+RG,477,515,849255578,4328,7
126,%5B101%5D+C%C2%B2+Property,495,492,849262461,9723,0
127,Sideshow+Bob,488,502,849256132,8338,0
128,WannaPlayAGame.+004,510,494,11363810,7645,5
129,NOBLE,484,512,10458229,9736,0
130,Sleepy+5,491,531,849258840,3140,0
131,011+Cosmin+DoCan,481,520,849271519,9640,0
132,014,476,506,11584473,1768,0
133,008+Omaha+Beach,475,486,3984013,2257,0
134,NOBLE,482,513,10458229,10065,0
135,Pizu+-+012,496,542,849255579,2695,0
136,Umbra+Lord+Marcodon,496,509,849271683,9369,0
137,Balaenoptera+Soblux,506,516,849271683,8526,0
138,Nelson,491,500,849256132,10471,0
139,Nuke+or+Fake%3F%3F%3F,502,515,849252995,4627,0
140,K45+1,504,498,849256132,4300,9
141,Wait+A+Danm+Minute,487,497,849242659,10471,0
142,Canopus,452,511,11463679,10085,2
143,Hq4+Overlord,488,495,849158824,8833,0
144,G034,530,525,9344606,1116,0
145,Skinners,491,503,849256132,10484,0
146,Plane+of+Euthymia,484,509,849264932,7793,0
147,001+%7C+K55,501,518,849190998,10437,0
148,012,497,499,3323530,3147,0
149,The+Hour+Man,479,505,849255580,8923,0
150,009+%7C+K44,481,499,849190998,10437,0
151,%5B010%5D+C%C2%B2+Property,465,480,849262461,6227,0
152,001+I%27m+Alpharius,488,513,849264932,9530,0
153,Princess+Hitomi+Roses+III,536,532,849273173,1987,0
154,Umbra+Desolade,494,504,849271683,9454,0
155,Barbarian+village,511,481,0,1018,0
156,013+Etzan,476,516,849271519,9443,0
157,Floyfjellet,515,443,849273626,4662,0
158,007.+Noble+betrayer,520,477,11578392,8533,2
159,015.+Decius,528,506,849264323,9996,0
160,Nisan,493,513,849125115,2739,0
161,Nuke+or+Fake%3F%3F%3F,498,511,849252995,7552,9
162,008,529,503,849000516,9898,0
163,Nordstan,483,499,849269588,4938,0
164,Clean+008,508,464,11073800,8725,2
165,042.+Silanus,519,498,849264323,3073,0
166,Barbarian+village,540,499,0,7625,0
167,005+Who+you%3F,530,515,11311968,6036,0
168,%239.+Defensive+Troubles,495,530,849108830,2882,0
169,Haystack+Hall,519,546,11516034,8126,8
170,Barbarian+village,537,508,0,429,0
171,009,530,503,849000516,9054,0
172,005,526,468,11513641,5322,0
173,Ataegina,569,508,794257,8640,0
174,Barbarian+village,467,482,849268538,1411,0
175,Ithaca,547,499,11340438,7789,0
176,103,526,540,849276367,2121,0
177,G025,528,522,9344606,5632,0
178,Turtle+Retriever,512,505,849271683,8270,0
179,023.+Vedius,517,502,849264323,9762,0
181,Barbarian+village,466,539,0,1130,0
182,001+Recycling+your+village,572,549,849232750,8319,0
183,003+AAAAAAAAA,520,500,849229864,9687,0
184,082,521,541,849276367,8360,9
185,003,537,496,10920536,6756,0
186,House+of+Jokers+016,532,514,849271910,1083,0
187,003,523,486,4744174,8687,4
188,004,517,487,849190096,476,0
189,Floyfjellet,527,455,849273626,7895,0
190,011,539,578,849276367,10843,0
191,Barbarian+village,476,551,0,1121,0
192,Bonus+village,505,552,0,719,3
193,AAA,587,500,849134990,945,0
194,%5B016%5D,524,541,11437085,968,0
195,017+Centurion01s+Bedroom,493,533,10681230,7102,0
196,Bosna,424,463,849268956,10238,0
197,016.+Numerius,526,508,849264323,5160,0
199,bridge+02,502,469,794996,7805,0
200,012+-+RG,479,512,849255578,7852,1
201,bridge+01,503,469,794996,8597,0
202,019+BLT+sandwich,480,536,849198028,4671,0
203,WarpigHQ,511,473,1687559,7962,0
204,WannaPlayAGame.+005,513,493,11363810,5757,0
205,Plane+of+Euthymia,490,516,849264932,9132,9
206,Barcelona,508,480,849253035,4887,0
207,C91-DA,515,527,849262873,2796,0
208,Noble+wellwater%27s+village,513,474,849256179,7195,0
209,Barbarian+village,496,450,0,865,0
210,Chemical+understatement,507,475,849256179,3989,0
211,Barbarian+village,463,539,0,596,0
212,001+Silvercode%27s+village,509,460,11073800,9268,0
213,nest,476,472,849205012,5029,0
214,007+james+bond,515,474,11513641,6636,0
215,ambatukam,484,510,849256132,2209,0
216,Floyfjellet,519,459,849273626,6323,0
217,006,471,525,11584473,6374,0
218,UKRAINE,507,468,849222115,9533,0
219,Barbarian+village,454,530,0,716,0
220,014.+Appius,521,502,849264323,8831,1
221,Factory+I,506,475,849256179,4343,0
222,Barbarian+village,463,489,0,825,0
223,007,492,463,849211883,6304,4
224,Barbarian+village,511,484,3245174,981,0
225,Barbarian+village,528,482,0,960,0
226,kendra+k%27s+village-3Dec24,525,478,8924501,9948,0
227,Barbarian+village,454,493,0,654,0
228,002+Homer,553,502,849256132,3448,4
229,GreenKnights+village,500,486,849020140,9804,0
230,3.Black,494,473,7663131,10008,0
231,011-+barb,537,517,11311968,2648,0
232,013+Canes+Venatici,491,481,849008353,4799,0
233,Barbarian+village,518,534,0,819,0
234,Strawberryqueen%27s+village,504,470,9645987,8679,0
235,109,524,551,849276367,1233,0
236,007,511,468,849251779,6698,0
237,WannaPlayAGame.+031,509,495,11363810,1649,0
238,Floyfjellet,512,453,849273626,10311,0
239,Helm%27s+Deep,545,472,849272140,1237,4
240,Warpig05,512,477,1687559,5793,0
241,Barbarian+village,519,530,849253468,823,0
242,012,552,476,11593398,3411,6
243,001,497,469,849251779,9751,0
244,Coors,438,456,849226508,8770,0
245,019+-+RG,471,531,849255578,2028,0
246,015+Bonus+village,469,518,849271519,5375,3
247,Tomo+Cuka%27s+village,483,425,11382345,9720,0
248,WE+ARE+WARPIGS...006,504,463,849222115,9301,0
249,014+WP,515,466,849268707,2046,0
250,Sandcastle,475,578,9669263,9832,0
251,003+Ned,490,512,849256132,1366,0
252,DeathTrap+02,487,563,849257542,3870,0
253,Barbarian+village,483,477,0,665,0
254,Swefinn+001,549,437,10913444,9726,0
255,Barbarian+village,458,508,0,830,0
256,016+Dogtown,510,533,849254139,9807,5
257,village,433,546,11159504,4048,0
258,021+CLEAN,499,466,849251779,2184,0
259,Barbarian+village,518,554,0,1041,3
260,Bonus+003,579,533,9436783,7934,0
261,1f%29+Of+Fire,455,528,11518037,1141,0
262,The+Spy+Who+Loved+Dan,478,496,849242659,4865,7
263,Balaenoptera+Onurai,499,516,849271683,8379,0
264,009,534,477,11513641,1683,0
265,Bart,498,506,849256132,10280,0
266,008+Barbarian+Empire,482,479,11253556,668,0
267,Majster,559,562,11353723,5852,0
268,001,554,564,11586030,8538,0
269,Barbarian+village,496,496,0,949,0
270,House+of+Jokers+011,512,508,849271910,3085,0
271,009+-+RG,481,519,849255578,7647,0
272,Sleepzy+11,459,503,849258840,1202,6
273,015,419,509,11257062,9819,0
274,Aure,464,454,11378816,2852,0
275,Bonus+village,458,504,0,751,9
276,Socks+%21,423,527,849264584,3170,0
277,052+Barbarian+village,478,516,849271519,1488,0
278,%5B015%5D+C%C2%B2+Property,467,473,849262461,3027,3
279,Barb6,504,496,11459250,6554,0
280,Lord+piesssssssssssssss%27,439,439,1214642,2051,0
281,Barbarian+village,517,453,0,908,0
282,018,458,570,2660422,7199,0
283,Socks+%21,551,497,849015204,5179,0
284,011,575,458,11458076,6004,0
285,Barbarian+village,448,524,0,1232,0
287,G032,528,524,9344606,1429,0
288,Gandalf%27s+ppfarm+Nr001,523,417,849264030,10465,0
289,013+Dogtown,504,528,849254139,9082,0
290,Oc+05,512,521,849265510,5254,9
291,Plane+of+Euthymia,489,503,849264932,8187,0
292,Fake,496,529,10458229,9988,5
293,006.+Shadows+Shadow,442,454,849268268,10576,0
294,Toke%27s+14,467,503,11524547,4441,0
295,011.+DownUnder,424,476,849268268,7678,0
296,Barbarian+village,542,478,0,786,0
297,Village__________-06,426,479,11381909,5958,0
298,031,452,471,849080644,2193,0
299,Doghouse+011,432,465,11522438,10457,0
300,Fish+06,549,515,849271683,3405,0
301,Bonus+village,505,557,0,1177,2
302,rudomir1%27s+village,425,473,11381976,6090,0
303,Ruby+Red,444,449,849226508,9666,0
304,C001+warehouse+bonus,539,515,848999278,7893,9
305,017+Canes+Venatici,481,477,849008353,3263,0
306,004,491,484,10370714,3598,0
307,J%2Avla+skitby,421,467,849133297,9978,0
308,Barbarian+village,546,536,0,726,0
309,Barbarian+village,488,470,0,317,0
310,Barbarian+village,541,544,0,798,0
311,002+-+Tracy,448,443,9523573,9852,0
312,022+TACO+BELL,514,535,849254139,1674,0
313,GIMLY%27s+village,485,426,11382345,8698,0
314,WannaPlayAGame.+029,510,490,11363810,1610,7
315,005.+King+Wuthongs,435,453,849268268,9545,0
316,035.+Noble+betrayer,548,477,11578392,5530,0
317,12+-+Tacit,473,449,849269592,2096,1
318,HVALA+URBAN,471,427,11382345,9092,0
319,Barbarian+village,503,511,0,472,0
320,nehaj,424,480,11391365,8435,0
321,Jaire+Alexander,462,459,849264784,987,0
322,Hope%23S1+-+Village+of+Shadows,517,532,849275342,7564,1
323,Doghouse+007,431,468,11522438,10457,0
324,020,492,471,849251779,5577,0
325,Armenien+006,444,444,849276347,4538,0
326,005+Mosta,495,522,849254139,6565,0
327,%5B009%5D+C%C2%B2+Property,466,477,849262461,6425,3
328,finishh%27s+village,487,421,11382345,8319,0
329,Barbarian+village,466,473,0,684,0
330,adamagehalls+village,497,485,849020140,5401,1
331,Bosna+i+Hercegovina,422,476,11381976,3429,0
332,062.+Noble+betrayer,539,460,11578392,3449,0
333,sisavac%27s+village,494,418,11460850,4370,0
334,016,550,472,11593398,1737,0
335,0008+-+Me+Julie,498,428,849270712,9937,0
336,ERWIN-001,497,422,11460850,9060,0
337,Barbarian+village,526,530,0,703,0
338,Doghouse+010,431,464,11522438,10457,0
339,018+-+RG,471,509,849255578,2205,0
340,004+-+Virginia,446,443,9523573,9775,0
341,DeathStar+02,506,551,849257542,7208,1
342,Bama+Beth%27s+Secret+Aardvark,472,511,11238726,9862,0
343,e+hidding,523,515,849255580,3773,0
344,002+Puppet,469,485,4738829,10192,0
345,011.+Manius,524,504,849264323,6718,0
346,002+Canes+Venatici,470,482,849008353,10547,0
347,Noble,476,457,8274126,3201,0
348,The+Salamineans+Kingdom,472,487,849268538,9899,0
349,Barbarian+village,443,519,0,995,0
350,Bonus+village,523,495,0,736,7
351,004+Puppet,461,490,4738829,10059,0
352,Floyfjellet,531,455,849273626,4914,7
353,002+Vengeance,471,498,9751593,5575,0
354,Barbarian+village,446,521,11484955,1204,0
355,005+Avokado,499,554,11249324,8583,9
356,sir-zdrahirs%27s+village+7,458,483,849075800,6256,0
357,Barbarian+village,497,490,0,614,0
358,%5B006%5D+C%C2%B2+Property,460,478,849262461,9723,0
359,E+Safehouse,524,531,849255580,2337,0
360,Danman,458,485,849242659,10228,0
361,Barbarian+village,467,472,849262461,979,0
362,Unchained,467,546,849271626,4725,4
363,Kit+E+Kat+001,453,472,11111389,4610,0
364,Balaenoptera+Trasher,503,517,849271683,8526,0
365,Floyfjellet,515,451,849273626,7272,4
367,City+of+Menelaus,467,491,849268538,9626,0
368,001+Barbarian+Empire,481,485,11253556,670,0
369,Barbarian+village,468,477,0,650,0
370,006+Puppet,459,490,4738829,10080,0
371,Doghouse+015,449,481,11522438,10457,0
372,008+Canes+Venatici,478,470,849008353,6925,0
373,Barbarian+village,525,469,0,840,0
374,EN+144%7C001+Major+Tom,479,497,849255580,7865,0
375,eedi%27s+village,449,567,508964,7594,0
376,027,518,493,849000516,1992,0
377,Warpig01,512,473,1687559,6016,6
378,AA01,581,479,1179819,8227,0
379,Barbarian+village,510,451,0,922,0
380,003,516,501,849260394,4031,0
381,007.,506,415,11462437,8701,0
382,lokavcanka1,538,426,11468850,7277,0
383,Barbarian+village,539,542,0,1062,0
384,w144+Normandy,501,416,4943400,4716,0
385,Barbarian+village,486,449,0,1242,0
386,A-007,534,422,11461139,7480,0
387,005+Puppet,464,487,4738829,9409,1
388,012,579,469,849262194,8440,0
389,Invisible,518,471,11471959,1633,8
390,Spirit+of+Burbie+02,583,479,849170869,9578,0
391,021+Ur+Mums+Bedroom,466,510,10681230,1556,0
392,008.,507,418,11462437,7249,0
393,%7E010%7E,553,434,849276376,4086,0
394,Socks+%21,569,452,849015204,8930,0
395,Barbarian+village,554,505,0,922,0
397,017+Dogtown,512,532,849254139,1887,0
398,Barbarian+village,507,491,849020140,6301,1
399,004,582,481,849170869,7344,0
400,Balaenoptera+Nomurai,499,517,849271683,9687,0
401,011,492,483,849251779,9869,0
402,004.+Carvahall,480,523,849276286,6404,0
403,WannaPlayAGame.+002,513,492,11363810,7273,4
404,014+Canes+Venatici,491,486,849008353,6720,0
406,JoeBags21+village,499,493,849020140,9227,0
407,Wega+Lyra+09,448,506,11463679,2612,0
408,Licence+To+Dan,487,488,849242659,6721,0
409,Bonus+village,446,528,0,767,3
410,WE+ARE+WARPIGS...010,489,475,849222115,8085,0
411,WannaPlayAGame.+037,515,492,11363810,1734,0
412,E+run+away+from+it+all,521,528,849255580,3952,6
413,013+Calamitous,487,479,9751593,5134,0
414,Armenien+005,440,450,849276347,4179,0
415,033.+Piso,516,507,849264323,2179,0
416,002+Ned,514,503,849256132,3938,0
417,Toke%27s+11,466,497,11524547,5371,0
418,The+Snow+Queen%27s+village,520,572,849182305,9463,0
419,NNN,514,527,849240786,2382,0
420,C+Dunmaglass+Lodges,477,513,849255580,8757,0
421,Socks+%21,557,493,849015204,8418,0
422,Helms+PP+Farm+I,479,507,849255580,2068,0
423,TP+21,511,545,849268653,1054,0
424,010,502,578,849108500,7960,0
425,Socks+%21,555,495,849015204,10518,1
426,Lella1%27s+village,553,553,849144408,2470,0
427,Bertil+003,572,522,849269006,3821,0
428,Ciccioboia%27s+village,575,545,849144517,1157,0
429,-004-,569,538,636272,4009,0
430,Barbarian+village,539,484,0,871,0
432,Honeyoye,506,470,9645987,7685,0
433,001.+Sisters+of+fate,437,451,849268268,10455,0
434,0009+-+Good+Team,489,439,849270712,6725,0
435,Up+and+over,476,471,849205012,4527,0
436,002.+Extraordinary,436,451,849268268,8099,0
437,001+K0ala%27s,508,497,849142858,1615,0
438,Barbarian+village,531,496,0,728,0
439,.All+tides+turn+06,573,520,849273533,4831,0
440,020+DZ,508,524,9028150,1454,0
441,006+Barbarian+Empire,486,486,11253556,682,7
442,002,494,488,10370714,922,0
443,Plane+of+Euthymia,492,515,849264932,7084,0
444,007+ByeBye,494,425,849036700,5567,0
445,G019,524,512,9344606,5846,0
446,11+Bright+Arbor,445,462,849058619,7118,0
447,Barbarian+village,508,479,0,1005,0
448,%5B1%5D,432,472,849250660,7710,0
449,022,478,431,11543380,7141,0
450,Hope%23S5+-+Big+Food+City,519,535,849275342,3388,4
451,Noble+001,500,453,849116495,7198,0
452,Barbarian+village,547,496,0,783,0
453,Rose+Garden+I,544,538,849273173,7342,2
454,01.+Wootje,423,480,11564305,8356,0
455,Barbarian+village,446,509,0,896,0
456,ivanichev%27s+village,554,567,9425912,9594,0
457,Barbarian+village,529,505,0,945,0
459,What+the+Duck%3F+011,492,491,849222864,5872,0
460,015+Puppet,447,495,4738829,6584,4
461,009,498,479,849251779,9758,0
462,Barbarian+village,448,490,0,970,0
463,Xavier+McKinney,461,458,849264784,1549,3
464,018,572,544,636272,2023,0
465,027.+Ventidius,553,513,849264323,3514,9
467,Bama+Beth%27s+Sacred+Aardwolf,483,512,11238726,2315,0
468,8.Yellow,498,477,7663131,923,0
469,Barbarian+village,458,495,0,736,0
470,001,503,584,849275013,9989,0
471,WE+ARE+WARPIGS...009,507,467,849222115,5649,0
472,Barbarian+village,492,486,0,348,0
473,057.+Noble+betrayer,525,464,11578392,3406,0
474,Adam+005,581,517,849269006,9811,0
475,Hercules,453,513,11463679,7738,0
476,Rushing+You+009%3F,520,583,11400011,5601,0
477,Barbarian+village,551,480,0,953,0
478,008+Bow+is+a+DRINK,586,507,849035047,6595,0
479,Barbarian+village,456,574,0,607,0
480,House+of+Jokers+010,509,509,849271910,3212,1
481,01.+Grozzz%27s,532,578,849274539,9236,0
482,Princess+Hitomi+Roses+II,536,536,849273173,4921,0
483,A_MEGApolis_,563,555,849274556,8472,0
484,%5B%7B008%7D%5DSSLeon,520,580,849185742,10085,0
485,Floyfjellet,510,441,849273626,3834,0
486,BMW,508,584,849274891,9796,0
487,Barbarian+village,463,547,0,681,0
488,006+Bow+is+a+DRINK,584,510,849035047,7960,0
489,006+Ur+Mum%27s+Bedroom,487,529,10681230,5234,0
490,House,540,573,849275706,4210,0
491,Barbarian+village,533,454,0,1085,0
492,What+the+Duck%3F+019,473,480,849222864,1733,0
493,050+dead+man+walking,445,479,7962549,4218,0
494,007+-+RG,473,512,849255578,7742,1
495,018-Kharkiv,565,555,849175663,8327,0
496,Long+Grass+Sniper+001,453,512,849265013,5814,0
497,G017,524,511,9344606,5895,0
498,010,497,502,3323530,3377,0
499,Oc+03,515,524,849265510,9153,3
500,010+Nam+the+Destroyed,528,501,849000516,9790,0
501,Who,475,466,849205012,1694,0
502,006,445,518,849255580,7178,9
503,Reach,529,498,8616160,4354,0
504,NOBLE,507,540,10458229,3554,0
505,DK_peterpiperpicked,529,502,849107656,6064,0
506,Barbarian+village,523,532,10651230,1997,0
507,Bonus+village,459,494,849276752,718,4
508,005+AAAAAAAAA,524,503,849229864,8966,0
509,Barbarian+village,461,476,0,782,0
510,Barbarian+village,516,474,0,326,0
511,Brittany,505,480,849253035,1924,0
512,Henrycoffins+village+3,513,484,3245174,3638,0
513,1c%29+The+Fang+Of+Critias,452,525,11518037,2146,6
514,0001,466,423,849183926,9635,0
515,021+DZ,497,506,9028150,1741,0
516,021+-+Matttttttt,437,440,11390197,5340,0
517,Barbarian+village,443,491,0,756,0
518,028.+Noble+betrayer,521,466,11578392,8038,7
519,1.004,549,568,849052684,9939,0
520,knightofthelance%27s+village,545,570,849020481,4075,0
521,Symphony,496,473,9645987,2447,0
522,004+Canes+Venatici,470,477,849008353,4626,2
523,1Favill,504,586,849267123,5095,0
524,Pizu+-+013,491,551,849255579,2370,0
525,cassparator%27s+village,501,484,849020140,4411,0
526,007+Naxxar,494,523,849254139,5931,0
527,New+York,499,489,849253035,7393,0
528,Nuke+or+Fake%3F%3F%3F,508,518,849252995,3002,0
529,Barbarian+village,503,486,849020140,6092,0
530,017+DZ,495,513,9028150,2810,0
531,012,416,506,11257062,6537,0
532,006,496,502,3323530,4496,0
533,Spirit+of+Burbie,585,481,849170869,9978,0
534,Barbarian+village,523,485,0,890,0
535,023+BLT+sandwich,486,519,849198028,10704,0
536,Barbarian+village,465,506,0,521,0
537,027+Krusevica,480,583,11532214,5049,0
538,011+Kouvola,506,462,11073800,1019,0
539,Dr+Zombie,521,417,849041214,9988,0
540,Barbarian+village,549,508,0,566,0
541,007,575,455,11458076,5231,0
542,Barbarian+village,499,488,0,792,0
543,009+Varkaus,506,459,11073800,5366,1
544,God+of+420%27s+village,441,564,10831105,3211,0
545,052+dead+man+walking,445,484,7962549,4288,0
546,001,585,483,849170869,9986,0
547,016,491,549,11249324,3675,0
548,Dr+Zombie+003,520,417,849041214,8359,0
549,Barbarian+village,532,547,0,1173,0
550,Noble,471,454,8274126,4128,6
551,001+BLT+sandwich,484,521,849198028,10034,0
552,little+piggies..oo1,509,469,849222115,2691,0
553,004+Mgarr,494,522,849254139,11872,0
554,4+Driftig,531,484,849236150,3280,9
555,001+Z,495,520,9028150,11201,0
556,Barbarian+village,462,465,0,987,0
557,Fake,499,526,10458229,10344,0
558,083.+Noble+betrayer,543,473,11578392,3442,8
559,001,496,535,11572922,10261,0
560,006+AAAAAAAAA,518,505,849229864,3470,0
561,001+Ur+Mum%27s+Bedroom,487,526,10681230,9821,0
562,Bonus+village,475,445,0,1008,7
563,404,494,525,849011693,10130,0
564,00+Apple+pie,490,521,849125115,7242,0
565,037,554,518,849189953,3966,3
566,Nuke+or+Fake%3F%3F%3F,497,517,849252995,9403,0
567,023,557,482,11593398,948,0
568,010+Burmarrad,497,526,849254139,10097,0
569,Turtle+Jobons,506,504,849271683,8233,0
570,001+-+RG,489,524,849255578,8314,0
571,Balaenoptera+Retriever,502,510,849271683,6452,0
572,Pizu+village,494,544,849255579,8818,0
573,Floyfjellet,513,447,849273626,2226,0
574,Lee+Sul+-+Queen,497,536,849255579,9340,0
575,Barbarian+village,470,456,0,1061,0
576,B+B+v,543,528,4483907,7613,5
577,C+Old,473,514,849255580,8595,0
578,regiglio%27s+village,504,510,849255745,8577,0
579,005,515,487,849190096,669,0
580,Moe%27s,488,510,849256132,11116,0
581,Floyfjellet,515,457,849273626,10114,0
582,Nuke+or+Fake%3F%3F%3F,500,521,849252995,8556,0
583,Sloth+Oclala,507,514,849271683,3913,0
584,S+Naboo,493,529,849255580,9080,0
585,Barbarian+village,539,532,4483907,1093,0
586,S+Mantoo,492,533,849255580,9241,0
587,Lady+yoshi%27s+village,496,532,849253468,9635,0
588,Barbarian+village,471,448,0,948,0
589,Bonus+village,537,464,0,643,7
590,011.+Narda,483,534,849276286,1067,0
591,Barbarian+village,542,460,0,958,0
592,016+Centurion01s+Bedroom,494,534,10681230,9821,0
593,TP+22,519,543,849268653,860,0
594,Kogia+Duplici,506,531,849271683,9454,0
595,Turtle+Roundhouse,511,507,849271683,7952,0
596,020,449,517,11413765,1232,7
597,S+Anitaelenkov%27s+village,495,526,849255580,8579,0
598,Barbarian+village,485,553,0,803,0
599,008+DZ,490,526,9028150,9861,0
600,%23AAAAAAAA,497,528,849108830,1213,0
601,011+%7C+K54,473,536,849190998,2750,0
602,004.+Flames,500,520,849125115,4296,0
603,Rivendell+02,539,508,849222230,8760,0
604,008,549,473,11593398,7743,9
605,House+of+Jokers+004,493,511,849271910,6389,0
606,Barbarian+village,540,531,10651230,1289,0
607,S+leesul%27s+village,487,527,849255580,8551,0
608,Kogia+Odobenocetops,505,531,849271683,8588,0
609,Keep+an+eye+on,482,496,849242659,10471,2
610,TP-A+01,513,534,849268653,9479,0
611,Flag+Farming+1,510,542,849268925,8155,0
612,Betrayed,505,490,849275933,4051,0
613,002.+Gaius,518,504,849264323,9715,8
614,TP+04,513,535,849268653,5784,0
615,Noble,490,460,8274126,4616,0
616,086,519,539,849276367,8322,0
617,Barbarian+village,533,495,0,625,0
618,TP+23,518,541,849268653,887,0
619,TP-A+13,502,541,849268653,8004,0
620,Subville6,485,547,9701948,896,0
621,regiglio5,514,542,849255745,1985,0
622,Bonus+village,456,501,0,773,7
623,%5B%7B018%7D%5D+Legal,513,545,849185742,7969,0
624,Bonus+village,462,478,0,670,7
