7595987,killer+james1,601,5,5758,904
7596675,superpuh4,736,11,44443,314
7613703,adp1953,0,1,229,2574
7616545,thinkdrafty,0,1,3888,1124
7638746,krats,297,1,799,2077
7646399,Diavol0,775,1,2702,1371
7660391,leviticus+1,0,1,1483,1729
7663131,blackeagleX1903,17,9,38016,352
7669475,Oldwelshbloke,750,1,6381,856
7688946,mehr,245,1,372,2404
7694915,Cu+Roi+Mac+Daire,0,1,953,1975
7695291,subzerosm,0,0,0,3107
7709640,taw277,80,4,6612,840
7731431,bigfeet151,304,15,69448,222
7745908,darkhorsesarz,143,1,634,2181
7756855,jupp,0,1,1700,1656
7758071,TheTinMan42069,0,1,343,2446
7794655,ian+k,48,3,3723,1149
7800384,lordclayo,56,7,14069,558
7802632,the+headhunter,413,23,67240,232
7818747,Blumpkin,0,1,1676,1662
7844270,frazbo,0,0,0,3108
7873061,afu+B,15,2,8003,766
7876033,Galactius,0,1,557,2243
7923552,Cered,202,3,4770,1013
7931524,leicestershire,0,1,1325,1793
7938947,Lady+Madelina,426,1,883,2013
7950502,atary101,0,1,2720,1364
7962549,lawnmower,341,76,533826,6
7971639,marynola,693,2,1667,1666
7983098,Mageslayer,29,6,18139,489
8049221,georgia+83,0,12,45228,308
8049860,dalka,96,1,2532,1428
8051571,ardy25,0,1,120,2727
8056198,tvtman,830,1,3381,1204
8061098,maddrick,404,51,174603,57
8086446,Boreau,0,1,1076,1915
8104989,crazedtwinkie,328,1,156,2674
8129172,howeja,0,0,0,3109
8129844,RazorBg1953,0,1,2700,1372
8154998,backdoortony,484,2,4858,1001
8156048,wolf.ic,0,1,1334,1789
8175891,BELI-GROM,175,2,2182,1528
8188928,sir+wie,143,1,2336,1474
8198176,Frog53,206,3,7313,804
8224850,Longpine,158,1,3101,1263
8226488,SolarRoi,952,1,450,2325
8231560,Hittus,0,1,970,1965
8270598,ceas65,42,1,3465,1186
8274126,DoppeL,65,29,153568,78
8292465,seraph12345,413,8,59931,250
8295281,JonnyBoy6969,263,1,1122,1896
8296151,ImpaleMeStepVlad,0,3,7986,769
8346072,ArthurDent33,60,1,714,2132
8351032,dub17,15,2,3986,1112
8362089,Frigg,404,41,136544,101
8391452,oldrabiddogz,386,6,30651,382
8410099,swampdonkey77,545,11,42144,329
8426613,irfanash,450,7,39992,339
8451898,dumbbeatnix,419,1,4942,989
8476654,denkos,879,7,27617,411
8481081,Rakib95,617,1,1928,1592
8511789,hiboy100,827,0,0,3110
8542099,li+mick,690,2,4932,991
8570391,DJP2000,500,0,0,3111
8575989,basic1,0,1,36,2900
8581251,%2AVendetta..,0,0,0,3112
8601150,XaH+KpyM,89,17,76313,204
8614914,tade1000,0,1,4718,1017
8616160,FullSpartand,42,1,4274,1074
8642747,indisciple,891,1,1806,1629
8661756,akocwark,271,1,3658,1160
8708264,bond722002,0,1,193,2625
8724920,22eur,245,1,3842,1133
8725908,five+nine,166,1,1918,1595
8728227,agregory99,0,1,42,2889
8731706,getnepsu,25,1,2601,1391
8735560,LazySmurfer,775,1,1063,1919
8761455,Gustokohappyka,450,7,21142,455
8823670,Catlani,0,1,49,2883
8824435,.K3Z.,919,1,1681,1677
8827706,selva20,56,0,0,3113
8863978,El+Grego+I,0,1,2074,1560
8873278,sprite007,304,4,11281,635
8892774,klenne5,271,1,328,2459
8903278,free4all080,350,24,146048,87
8917910,kostascommander,0,1,1159,1885
8920047,Pedropeters,88,1,197,2621
8924501,kendra+k,17,9,77960,194
8933139,LEE+THE+BATTLE+WARRIOR,142,1,2397,1451
8938510,yeroulfella,649,2,880,2018
8954302,gergonian,0,1,456,2320
8972124,retriver,54,36,202777,40
8982390,KUTAYPASA,53,4,12155,612
9028150,xxDeathZone,54,22,137277,99
9030961,aldot,0,1,329,2458
9044610,nicknack1717,0,1,36,2901
9054138,Wascal,440,1,2241,1504
9083860,DAAVWOLF,545,13,43856,320
9088320,war-peace,98,7,47754,293
9093935,cloudstrife1304,788,1,846,2050
9099893,Lion+country,0,1,357,2443
9167956,Bbossu,747,1,342,2449
9201137,iiRoseJudy,0,0,0,3114
9203488,Hissyfit,53,5,15070,541
9220498,sposoben,0,1,556,2244
9228247,CardMaster,338,1,2159,1530
9231147,dkgoogle,0,0,0,3115
9235606,baroness+of+lee,0,1,161,2667
9247761,HERCULES1966,26,1,759,2095
9254906,Janzzy,0,1,36,2902
9256418,Babylonian+Talmud,0,1,36,2903
9257244,I.R.Tigah,156,0,0,3116
9259144,Kritt,0,0,0,3117
9270385,Mumen+Rider,0,1,1326,1792
9285448,Transistor1337,0,1,105,2771
9295041,M+A+S+K,0,3,3105,1262
9319347,Truthfulruse,6,4,8929,722
9322551,SirolfR,741,3,7135,815
9341290,EGGMCMUFFINHEAD,731,8,29163,397
9342415,hyyry,119,1,3616,1171
9344606,gringokid,54,40,224678,35
9345308,atikauy,796,14,89539,172
9348677,classydave,0,1,287,2506
9350347,kiwiatwork,690,0,0,3118
9351704,fenix+fly+fly+fly,617,1,864,2033
9351988,chopperu,0,1,8831,728
9358700,DarkAndGoldenEyed,879,3,12799,590
9363936,revyto,0,1,577,2233
9373633,sunrising63,0,1,1581,1700
9378928,Grumpy+old+Turtle,763,8,14277,549
9384267,SNIPED69,6,1,2760,1354
9395007,bsjptpt,617,1,1311,1804
9395703,Reckless15,1,1,101,2783
9399388,42mitch,886,1,1048,1925
9415928,little+dragoon,132,1,762,2092
9425912,ivanichev,41,18,81014,192
9432930,NakataN,840,1,1709,1650
9436783,Studio-,879,13,59469,251
9441955,vitoman,206,2,3707,1152
9442449,Sir+Cork,0,1,221,2589
9445637,Te+Moja,60,1,2590,1397
9458926,seekiwi,0,1,621,2194
9464645,greybullet,0,1,401,2374
9466514,eVilSizer,0,1,2366,1462
9485447,joyknia,0,1,163,2847
9488755,Drasko+t,34,1,745,2109
9494835,the+rot+consumes,840,1,5494,932
9498770,Bolero123,0,0,0,3119
9504623,suloi,480,3,8508,740
9510968,SirPercyPorksword,80,1,1145,1889
9523573,Asakiwaki,341,34,255298,26
9525835,LeftPeg,0,0,0,3120
9530181,DarkCreature,893,8,30304,387
9530228,%3Fflowerpower%3F,0,1,3722,1150
9534287,water5,60,1,3187,1238
9538165,aYumHie,749,1,2246,1500
9544243,jj+aep16,404,30,125214,113
9566856,.skinny44.,220,1,1096,1905
9569607,Subjar,281,1,325,2471
9579794,four,625,5,6302,866
9592666,CrohamHurst,26,1,313,2479
9592677,davidkul,0,11,11110,639
9595028,c-max,87,1,3312,1223
9596416,Kill-tastic,373,29,174820,56
9608684,Noobs+In+Action,0,1,349,2438
9638234,pyon-yan,846,8,28464,402
9639484,inndee,0,1,446,2326
9643866,Crni-Vitez,589,2,7906,773
9645987,Strawberryqueen,17,17,68203,226
9654427,Julius+Caesar.,53,7,21352,454
9663831,lordazael,0,0,0,3121
9669004,Norbitts,74,1,167,2652
9669263,ckong,350,95,599653,4
9669713,waring+king,10,1,2168,1536
9673442,Game+Craze,0,1,1560,1702
9682465,nitehawktribe,0,1,851,2045
9684432,King+Beard,953,1,828,2058
9687221,cadenze,0,1,344,2445
9687703,Disco+da+Gama,763,4,19278,475
9687708,summit62,450,11,51945,279
9701948,subaqua,185,7,17360,507
9706573,jmngoho,0,1,1812,1626
9712428,UnknownG,53,14,75705,209
9722298,jorunds,0,0,0,3122
9723308,Jontius,747,3,5687,909
9725990,whajen66,263,1,2470,1433
9726572,henrik5,96,1,2010,1565
9732752,codanit,0,1,2162,1529
9737390,Dead+By+April,0,1,88,2807
9745307,The+Climb,0,1,36,2904
9751593,Threx,65,18,76239,205
9755423,RICH57,0,1,340,2447
9757086,Murena,135,1,870,2026
9763177,Lord+pythia,599,4,12149,613
9764070,SripujA,381,3,13870,562
9764736,slim7809,729,1,1739,1642
9765914,rspohl,48,5,12360,606
9770028,bruster19911,0,1,36,2905
9770376,Athelis,304,2,1962,1583
9771486,Vortigen,220,1,689,2149
9775168,Cattivixx,195,1,110,2752
9781206,xDemonsoul,0,0,0,3123
9782602,Misstigeress,220,2,4871,999
9788748,ds+man22,0,1,590,2215
9790959,Cytix,0,6,11634,627
9793949,Finch29,359,3,5834,894
9795293,CrazyRob,413,6,16530,514
9797006,Lord+Carlsbad,426,0,0,3124
9802607,ayrtonmic,0,0,0,3125
9803310,neilw4,938,1,3978,1114
9804555,Gordon+Ramsay,23,1,4425,1049
9807842,Oreline,0,0,0,3126
9808581,Titans+Fury,0,1,1237,1853
9813176,lord+dave2,48,5,8215,752
9813766,Junkie713,29,3,10454,665
9815230,Sirnimbus,0,1,1358,1773
9815673,I+C+U,468,1,678,2156
9816586,Martyn+De+Buggurrbuc,690,2,1286,1824
9825471,Spirel,0,1,1309,1806
9829053,IavAgo,0,1,565,2239
9829584,lucii+agripa,229,1,160,2669
9830617,dowhomer,60,2,1558,1704
9832046,abgsheen88,775,1,6575,843
9839038,ItsMrGee,625,2,5637,913
9841775,Colnio+1,0,1,36,2906
9842326,cofcballer,0,1,584,2220
9887048,jieben,389,6,29741,388
9906895,knight+renegates,220,1,1522,1713
9907796,AggressWarrior,48,1,1372,1766
9908081,Baby+catcher,60,4,8633,735
9926092,God+Fish,9,1,882,2014
9932496,Warrior+Lord+Rocky,0,0,0,3127
9937811,legendofdark,0,1,398,2377
9938199,Perikoloso,905,1,1510,1719
9941625,Olve,404,39,191952,48
9942263,velonam,87,0,0,3128
9949023,Karlsruheknights,788,1,446,2327
9949055,Kirigaan,0,1,150,2688
9953823,Matvam,0,1,627,2188
9956938,Komsi,0,1,1063,1920
9957296,iLulz,65,6,27702,410
9960123,Florian+Geyer,0,1,698,2148
9967074,Riddik4234,301,1,1263,1843
9971387,Destikado,222,10,30506,386
9972565,Ars+Goetia,0,1,65,2839
9977697,apujanata,55,1,4373,1056
9979858,pepk,0,1,3644,1162
9986067,I+like+Trains.,0,1,104,2773
9991266,dingpoints,0,0,0,3129
9993403,Ahrqz,731,1,2661,1377
9995301,dreamarcher,245,1,740,2115
10006413,Tegelen,269,1,758,2097
10009699,DivineWind,75,1,4268,1076
10013820,reaper.1,0,1,1225,1859
10026498,Lord+iolani4,0,1,36,2907
10030642,chev+is+back,0,1,254,2545
10031417,We+Lack+Creativity,98,18,157255,74
10034344,Gundal,732,1,355,2429
10034646,chunkha,245,1,3764,1143
10038901,BanPro,0,1,36,2908
10045489,lg1988,0,1,36,2909
10049468,Ppepino,0,1,925,1995
10054977,byebyebirdie,0,1,3546,1176
10063873,WhoKilledMickey,370,61,401838,12
10074353,Nocturne,942,1,36,2910
10076371,Boozelover,304,14,60597,247
10078112,jogardus,10,1,825,2060
10093401,B+Popo,98,25,106799,150
10105370,stefos,925,1,113,2746
10109402,ntalukder,0,1,831,2071
10118289,Kurisu23,0,1,578,2225
10123472,Lawless.,0,1,663,2163
10125449,boogs1,710,1,405,2366
10126194,Dark+Peace,0,2,1861,1610
10136329,Lady+Dodo,220,1,3573,1172
10141632,jaguar07,410,0,0,3130
10146762,Clement+Attlee,560,19,38594,349
10148083,elementar25,89,25,104499,153
10149011,TheNobleExpress,0,1,6217,871
10153655,aylaserenity,0,1,525,2267
10156339,BrianBrian,53,9,51038,281
10159601,cacalolo,97,1,362,2418
10167537,Oh+Mr+Mini,0,1,118,2731
10171306,siangisme,176,1,441,2332
10173877,Euphrat,480,2,8166,759
10177562,Unlimited+Supplies,0,1,2026,1556
10179687,NoOneElse,0,0,0,3131
10188822,KriCO,304,1,2416,1448
10191292,CDWT,0,1,152,2683
10192908,Frostz428,381,5,26710,417
10199700,CHIPS+AHOY,373,17,84581,180
10199803,LBNigha,601,2,5537,929
10202574,Lord+KaL,0,1,36,2911
10210454,Fruitloops,0,1,638,2180
10219671,Rumskrotten,97,1,5411,938
10223484,Mudandred,0,1,210,2603
10223729,stamper43,484,1,2461,1436
10246232,johnnydriver1,350,45,281257,22
10256288,Lord+Joshy,359,2,10922,648
10270186,wildtaz,15,1,1896,1602
10284836,MaltD,202,1,1834,1617
10291652,Sneaky+Jesus,958,46,246052,28
10293326,drewbie,893,5,12860,587
10295745,ZainX1,0,1,370,2411
10300814,SirCharles40,595,2,7499,793
10331147,PzIV,32,1,756,2100
10331287,senc,0,1,1254,1849
10351055,breogan,473,1,1172,1879
10351250,jzulii33,0,2,1710,1649
10370714,mones,888,3,5630,918
10372525,Viking+Guardian,956,1,4332,1065
10379660,Char+Aznable,0,1,36,2912
10413554,take5,220,0,0,3132
10414649,%2ASUN,0,1,481,2300
10416661,theappleflavoredcanary,0,1,3903,1122
10419392,34an,245,4,9563,686
10422456,haruuu,303,0,0,3133
10432311,Marilyn+Monroe,560,10,49173,289
10433342,witwillem,57,6,11025,642
10449559,Madsaf79,0,1,534,2260
10455532,Narcissistic+Tendencies,242,20,76592,201
10458229,GOD+TIER,54,17,127930,109
10463977,FunFan,0,1,2582,1426
10470188,kiera88,26,1,378,2397
10479510,krnmhrzn,879,9,47419,298
10491257,Nam+the+Destroyer,42,5,11647,626
10516354,kuukkeli,0,1,153,2678
10516819,general+saber,10,1,1340,1798
10531850,Shaabhekh,34,1,932,1992
10533823,HeavyHitter,560,6,8991,719
10558985,lanzar,0,1,63,2843
10585320,Dilan1990,381,4,15797,529
10591788,sakke,0,1,54,2873
10593665,Old-Sadao,404,28,150049,82
10599613,Mr.chombynec,8,1,4329,1067
10605812,psychotic+madman,220,1,536,2257
10606432,Loidasss,188,0,0,3134
10610027,Josef,120,1,3370,1207
10621950,drakelius,26,1,2268,1491
10627241,SlackerJ,26,1,1010,1942
10639768,lostwon,0,1,2434,1445
10644867,Zephur,63,1,1321,1796
10647336,t4nah,0,1,1063,1921
10651230,kere,879,20,81316,188
10654945,fosmore,0,0,0,3135
10658077,sampurna,148,1,5351,944
10662189,dark2021wolf,303,1,2527,1417
10669541,BatMule,66,2,5269,950
10675359,Dylbo,0,7,15053,542
10676513,BillyBobTheGreat,318,1,721,2135
10681230,Ur+Mums+Boyfriend,54,21,122813,120
10689189,ntina11,0,1,921,1997
10689204,SDODA,500,1,1539,1707
10694384,Catana+54,0,1,738,2118
10713552,Salvador+Dali,802,1,629,2184
10735289,Gal1leo,0,1,2785,1347
10738812,Mikha+Crispy,0,1,85,2814
10745269,SirTuba,166,1,1909,1603
10747056,tryit,0,1,988,1955
10752464,Scooby43,29,6,15916,527
10765482,ThePandaBearMan,211,1,124,2715
10777942,skyhook001,245,3,10102,668
10781869,SOLOsp,840,5,18137,488
10791613,wytdymond,0,1,1313,1802
10791640,larkineric,26,1,694,2145
10799693,ft10,736,6,20588,460
10807416,Nikolaj+Gregorov+13,0,1,505,2281
10817917,CuddlyTeemo,381,7,22123,449
10822607,rimney,0,1,366,2413
10823358,Marko+Kraljevic,0,1,2364,1471
10831105,God+of+420,0,1,3211,1235
10832072,Lady+BERGEN,34,4,11421,633
10839640,anthnmrtn,601,1,382,2393
10841921,queen+rika,901,1,94,2801
10844666,boris924,0,1,287,2507
10852759,SilentkiLL,901,1,203,2615
10863188,gpflexi,25,1,1662,1676
10867763,Soul100,23,1,36,2913
10869229,Dragon+Rage,0,1,2594,1395
10884231,MSJS,0,1,2153,1533
10885656,Double+Helix,948,1,36,2914
10896298,thebestbob,0,6,34312,365
10913444,Swefinn,222,12,64842,239
10920536,Gooldx,297,4,19054,479
10921480,Creole,0,1,506,2279
10928898,Peepo,0,1,867,2027
10932182,Lord+Tommyboy,622,5,10357,662
10932672,Tanky450f,0,5,9969,674
10936870,Mercy+1,29,12,57797,256
10944844,%2ATheExiCuter%2A,0,1,72,2834
10944974,ozzz,142,1,4090,1093
10951175,EKOMORPH13,0,1,173,2645
10952538,idan1998,711,3,7474,796
10970854,Coller,0,1,2453,1438
10983593,Donald+J+Trump,625,4,15802,528
10983668,ChaosShogun,673,4,6471,850
10986630,Team+Player,0,1,36,2915
10994861,dorj,220,1,1354,1774
10998329,King+Rollo,98,27,135589,103
11007630,thebev1952,383,2,935,1990
11009572,JetsonZ,0,1,130,2706
11016406,DrunkSquirrels,0,1,401,2375
11020313,luffysenpai,158,1,871,2025
11024396,Humongus,0,1,855,2041
11032000,yoelpelawi,690,1,1318,1799
11036562,Timjam,0,1,4579,1032
11047593,Hornelis,0,1,828,2059
11048328,Kaapeli,220,1,2932,1312
11048683,Solo%2A37,473,3,10561,654
11049082,%2AROBINthaHOOD%2A,0,1,701,2142
11049584,Anyone,461,0,0,3136
11052741,Sword+Sister,0,0,0,3137
11054161,kongas,0,1,115,2737
11060059,Total+Carnage,258,1,2001,1572
11063933,lordassassin,220,1,356,2425
11073800,Silvercode,17,21,118597,124
11079554,Fitzy.,959,4,9461,685
11081190,Kramer69,413,8,42367,327
11081905,gigs2520,0,1,36,2916
11085011,Cardini10,0,1,36,2917
11085298,Ares+001,0,1,36,2918
11091198,King+Siggeir,0,1,1498,1724
11091514,sharkmen,914,1,514,2273
11092647,Whatsapp,0,0,0,3138
11093157,Talambuke,328,1,413,2353
11095550,brownies,8,2,4073,1097
11105518,nagne0111,622,1,2333,1475
11107764,HyriaSniperSuzy,919,1,182,2637
11111389,Queen+Beothuk,269,1,4610,1028
11112119,bougieboy,0,1,971,1964
11115304,JoroEdde,0,1,695,2144
11116040,master.ba,0,1,36,2919
