293,006.+Shadows+Shadow,442,454,849268268,10576,0
294,Toke%27s+14,467,503,11524547,4169,0
295,011.+DownUnder,424,476,849268268,7678,0
296,Barbarian+village,542,478,0,786,0
297,Village__________-06,426,479,11381909,5958,0
298,031,452,471,849080644,2128,0
299,Doghouse+011,432,465,11522438,10457,0
300,Fish+06,549,515,849271683,3114,0
301,Bonus+village,505,557,0,1120,2
302,rudomir1%27s+village,425,473,11381976,6090,0
303,Ruby+Red,444,449,849226508,9666,0
304,C001+warehouse+bonus,539,515,848999278,7893,9
305,017+Canes+Venatici,481,477,849008353,3178,0
306,004,491,484,10370714,3518,0
307,J%2Avla+skitby,421,467,849133297,9978,0
308,Barbarian+village,546,536,0,720,0
309,Barbarian+village,488,470,0,309,0
310,Barbarian+village,541,544,0,776,0
311,002+-+Tracy,448,443,9523573,9852,0
312,022+TACO+BELL,514,535,849254139,1553,0
313,GIMLY%27s+village,485,426,11382345,8698,0
314,WannaPlayAGame.+029,510,490,11363810,1540,7
315,005.+King+Wuthongs,435,453,849268268,9471,0
316,035.+Noble+betrayer,548,477,11578392,5335,0
317,12+-+Tacit,473,449,849269592,1998,1
318,HVALA+URBAN,471,427,11382345,9092,0
319,Barbarian+village,503,511,0,468,0
320,nehaj,424,480,11391365,8435,0
321,Jaire+Alexander,462,459,849264784,987,0
322,Hope%23S1+-+Village+of+Shadows,517,532,849275342,7564,1
323,Doghouse+007,431,468,11522438,10457,0
324,099+Hey,492,471,849251779,5315,0
325,Armenien+006,444,444,849276347,4472,0
326,005+Mosta,495,522,849254139,6223,0
327,%5B009%5D+C%C2%B2+Property,466,477,849262461,6408,3
328,finishh%27s+village,487,421,11382345,8121,0
329,Barbarian+village,466,473,0,684,0
330,adamagehalls+village,497,485,849020140,5401,1
331,Bosna+i+Hercegovina,422,476,11381976,3283,0
332,062.+Noble+betrayer,539,460,11578392,3208,0
333,sisavac%27s+village,494,418,11460850,4327,0
334,016,550,472,11593398,1632,0
335,0008+-+Me+Julie,498,428,849270712,9937,0
336,ERWIN-001,497,422,11460850,9060,0
337,Barbarian+village,526,530,0,662,0
338,Doghouse+010,431,464,11522438,10457,0
339,018+-+RG,471,509,849255578,2138,0
340,004+-+Virginia,446,443,9523573,9711,0
341,DeathStar+02,506,551,849257542,6956,1
342,Bama+Beth%27s+Secret+Aardvark,472,511,11238726,9729,0
343,e+hidding,523,515,849255580,3589,0
344,002+Puppet,469,485,4738829,10192,0
345,011.+Manius,524,504,849264323,6541,0
346,002+Canes+Venatici,470,482,849008353,10547,0
347,Noble,476,457,8274126,3201,0
348,The+Salamineans+Kingdom,472,487,849268538,9811,0
349,Barbarian+village,443,519,0,935,0
350,Bonus+village,523,495,0,717,7
351,004+Puppet,461,490,4738829,10059,0
352,Floyfjellet,531,455,849273626,4750,7
353,002+Vengeance,471,498,9751593,5575,0
354,Barbarian+village,446,521,11484955,1137,0
355,005+Avokado,499,554,11249324,8583,9
356,sir-zdrahirs%27s+village+7,458,483,849075800,6091,0
357,Barbarian+village,497,490,0,603,0
358,%5B006%5D+C%C2%B2+Property,460,478,849262461,9723,0
359,E+Safehouse,524,531,849255580,2152,0
360,Danman,458,485,849242659,10228,0
361,Barbarian+village,467,472,0,964,0
362,Unchained,467,546,849271626,4569,4
363,Kit+E+Kat+001,453,472,11111389,4610,0
364,Balaenoptera+Trasher,503,517,849271683,8526,0
365,Floyfjellet,515,451,849273626,7178,4
367,City+of+Menelaus,467,491,849268538,9538,0
368,001+Barbarian+Empire,481,485,11253556,670,0
369,Barbarian+village,468,477,0,644,0
370,006+Puppet,459,490,4738829,10080,0
371,Doghouse+015,449,481,11522438,10457,0
372,008+Canes+Venatici,478,470,849008353,6830,0
373,Barbarian+village,525,469,0,823,0
374,EN+144%7C001+Major+Tom,479,497,849255580,7788,0
375,eedi%27s+village,449,567,508964,7594,0
376,027,518,493,849000516,1875,0
377,Warpig01,512,473,1687559,6016,6
378,AA01,581,479,1179819,7811,0
379,Barbarian+village,510,451,0,902,0
380,003,516,501,849260394,4031,0
381,007.,506,415,11462437,8701,0
382,lokavcanka1,538,426,11468850,7058,0
383,Barbarian+village,539,542,0,1056,0
384,w144+Normandy,501,416,4943400,4642,0
385,Barbarian+village,486,449,0,1212,0
386,A-007,534,422,11461139,7268,0
387,005+Puppet,464,487,4738829,9301,1
388,012,579,469,849262194,8440,0
389,Invisible,518,471,11471959,1604,8
390,Spirit+of+Burbie+02,583,479,849170869,9578,0
391,021+Ur+Mums+Bedroom,466,510,10681230,1452,0
392,008.,507,418,11462437,7249,0
393,%7E010%7E,553,434,849276376,4086,0
394,Socks+%21,569,452,849015204,8832,0
395,Barbarian+village,554,505,0,903,0
397,017+Dogtown,512,532,849254139,1741,0
398,WannaPlayAGame.+016,507,491,849256132,6254,1
399,004,582,481,849170869,7246,0
400,Balaenoptera+Nomurai,499,517,849271683,9687,0
401,011,492,483,849251779,9742,0
402,004.+Carvahall,480,523,849276286,6209,0
403,WannaPlayAGame.+002,513,492,11363810,7132,4
404,014+Canes+Venatici,491,486,849008353,6720,0
406,JoeBags21+village,499,493,849020140,9483,0
407,Wega+Lyra+09,448,506,11463679,2471,0
408,Licence+To+Dan,487,488,849242659,6511,0
409,Bonus+village,446,528,0,762,3
410,WE+ARE+WARPIGS...010,489,475,849222115,7948,0
411,WannaPlayAGame.+037,515,492,11363810,1805,0
412,E+run+away+from+it+all,521,528,849255580,3806,6
413,013+Calamitous,487,479,9751593,5132,0
414,Armenien+005,440,450,849276347,4142,0
415,033.+Piso,516,507,849264323,1974,0
416,002+Ned,514,503,849256132,3854,0
417,Toke%27s+11,466,497,11524547,5313,0
418,The+Snow+Queen%27s+village,520,572,849182305,9412,0
419,NNN,514,527,849240786,2361,0
420,C+Dunmaglass+Lodges,477,513,849255580,8532,0
421,Socks+%21,557,493,849015204,8173,0
422,Helms+PP+Farm+I,479,507,849255580,1897,0
423,TP+21,511,545,849268653,1054,0
424,010,502,578,849108500,7960,0
425,Socks+%21,555,495,849015204,10518,1
426,Lella1%27s+village,553,553,849144408,2470,0
427,Bertil+003,572,522,849269006,3785,0
428,Ciccioboia%27s+village,575,545,849144517,1119,0
429,-004-,569,538,636272,4009,0
430,Barbarian+village,539,484,0,808,0
432,Honeyoye,506,470,9645987,7685,0
433,001.+Sisters+of+fate,437,451,849268268,10455,0
434,0009+-+Good+Team,489,439,849270712,6588,0
435,Up+and+over,476,471,849205012,4352,0
436,002.+Extraordinary,436,451,849268268,8099,0
437,001+K0ala%27s,508,497,849142858,1500,0
438,Barbarian+village,531,496,0,718,0
439,.All+tides+turn+06,573,520,849273533,4831,0
440,020+DZ,508,524,9028150,1355,0
441,006+Barbarian+Empire,486,486,11253556,682,7
442,002,494,488,10370714,922,0
443,Plane+of+Euthymia,492,515,849264932,7084,0
444,007+ByeBye,494,425,849036700,5567,0
445,G019,524,512,9344606,5708,0
446,11+Bright+Arbor,445,462,849058619,6941,0
447,Barbarian+village,508,479,0,946,0
448,%5B1%5D,432,472,849250660,7436,0
449,022,478,431,11543380,7004,0
450,Hope%23S5+-+Big+Food+City,519,535,849275342,3388,4
451,Noble+001,500,453,849116495,7198,0
452,Barbarian+village,547,496,0,764,0
453,Rose+Garden+I,544,538,849273173,7321,2
454,01.+Wootje,423,480,11564305,8356,0
455,Barbarian+village,446,509,0,874,0
456,ivanichev%27s+village,554,567,9425912,9594,0
457,Barbarian+village,529,505,0,932,0
459,What+the+Duck%3F+011,492,491,849222864,5788,0
460,015+Puppet,447,495,4738829,6320,4
461,009,498,479,849251779,9758,0
462,Barbarian+village,448,490,0,955,0
463,Xavier+McKinney,461,458,849264784,1549,3
464,018,572,544,636272,1926,0
465,027.+Ventidius,553,513,849264323,3356,9
467,Bama+Beth%27s+Sacred+Aardwolf,483,512,11238726,2204,0
468,8.Yellow,498,477,7663131,876,0
469,Barbarian+village,458,495,0,736,0
470,001,503,584,849275013,9989,0
471,WE+ARE+WARPIGS...009,507,467,849222115,5488,0
472,Barbarian+village,492,486,0,340,0
473,057.+Noble+betrayer,525,464,11578392,3185,0
474,Adam+005,581,517,849269006,9811,0
475,Hercules,453,513,11463679,7643,0
476,Rushing+You+009%3F,520,583,11400011,5601,0
477,Barbarian+village,551,480,0,948,0
478,008+Bow+is+a+DRINK,586,507,849035047,6507,0
479,Barbarian+village,456,574,0,596,0
480,House+of+Jokers+010,509,509,849271910,3212,1
481,01.+Grozzz%27s,532,578,849274539,9236,0
482,Princess+Hitomi+Roses+II,536,536,849273173,4900,0
483,A_MEGApolis_,563,555,849274556,8399,0
484,%5B%7B008%7D%5DSSLeon,520,580,849185742,10085,0
485,Floyfjellet,510,441,849273626,3665,0
486,BMW,508,584,849274891,9796,0
487,Barbarian+village,463,547,0,622,0
488,006+Bow+is+a+DRINK,584,510,849035047,7771,0
489,006+Ur+Mum%27s+Bedroom,487,529,10681230,5119,0
490,House,540,573,849275706,4144,0
491,Barbarian+village,533,454,0,1031,0
492,What+the+Duck%3F+019,473,480,849222864,1597,0
493,050+dead+man+walking,445,479,7962549,4009,0
494,007+-+RG,473,512,849255578,7742,1
495,018-Kharkiv,565,555,849175663,8250,0
496,Long+Grass+Sniper+001,453,512,849265013,5637,0
497,G017,524,511,9344606,5765,0
498,010,497,502,3323530,3306,0
499,Oc+03,515,524,849265510,8988,3
500,010+Nam+the+Destroyed,528,501,849000516,9790,0
501,Who,475,466,849205012,1532,0
502,006,445,518,849255580,7105,9
503,Reach,529,498,8616160,4274,0
504,NOBLE,507,540,10458229,3499,0
505,DK_peterpiperpicked,529,502,849107656,6064,0
506,Barbarian+village,523,532,10651230,1860,0
507,Bonus+village,459,494,849276752,718,4
508,005+AAAAAAAAA,524,503,849229864,8878,0
509,Barbarian+village,461,476,0,740,0
510,Barbarian+village,516,474,0,301,0
511,Brittany,505,480,849253035,1769,0
512,Henrycoffins+village+3,513,484,3245174,3626,0
513,1c%29+The+Fang+Of+Critias,452,525,11518037,2146,6
514,0001,466,423,849183926,9635,0
515,021+DZ,497,506,9028150,1577,0
516,021+-+Matttttttt,437,440,11390197,5229,0
517,Barbarian+village,443,491,0,756,0
518,028.+Noble+betrayer,521,466,11578392,7570,7
519,1.004,549,568,849052684,9939,0
520,knightofthelance%27s+village,545,570,849020481,4075,0
521,Symphony,496,473,9645987,2447,0
522,004+Canes+Venatici,470,477,849008353,4626,2
523,1Favill,504,586,849267123,5351,0
524,Pizu+-+013,491,551,849255579,2120,0
525,cassparator%27s+village,501,484,849020140,4411,0
526,007+Naxxar,494,523,849254139,5816,0
527,New+York,499,489,849253035,7203,0
528,016+Balding+Nukes,508,518,849252995,3002,0
529,Barbarian+village,503,486,849020140,5946,0
530,017+DZ,495,513,9028150,2712,0
531,012,416,506,11257062,6537,0
532,006,496,502,3323530,4395,0
533,Spirit+of+Burbie,585,481,849170869,9978,0
534,Barbarian+village,523,485,0,876,0
535,023+BLT+sandwich,486,519,849198028,10704,0
536,Barbarian+village,465,506,0,508,0
537,027+Krusevica,480,583,11532214,4978,0
538,011+Kouvola,506,462,11073800,1019,0
539,Dr+Zombie,521,417,849041214,9988,0
540,Barbarian+village,549,508,0,566,0
541,007,575,455,11458076,4990,0
542,Barbarian+village,499,488,0,792,0
543,009+Varkaus,506,459,11073800,5330,1
544,God+of+420%27s+village,441,564,10831105,3211,0
545,052+dead+man+walking,445,484,7962549,4137,0
546,001,585,483,849170869,9986,0
547,016,491,549,11249324,3510,0
548,Dr+Zombie+003,520,417,849041214,8222,0
549,Barbarian+village,532,547,0,1173,0
550,Noble,471,454,8274126,3946,6
551,001+BLT+sandwich,484,521,849198028,9924,0
552,little+piggies..oo1,509,469,849222115,2655,0
553,004+Mgarr,494,522,849254139,11872,0
554,Fyra,531,484,849236150,2997,9
555,001+Z,495,520,9028150,11201,0
556,Barbarian+village,462,465,0,965,0
557,Fake,499,526,10458229,10344,0
558,083.+Noble+betrayer,543,473,11578392,3218,8
559,001,496,535,11572922,10261,0
560,006+AAAAAAAAA,518,505,849229864,3390,0
561,001+Ur+Mum%27s+Bedroom,487,526,10681230,9821,0
562,Bonus+village,475,445,0,938,7
563,404,494,525,849011693,10130,0
564,00+Apple+pie,490,521,849125115,7105,0
565,037,554,518,849189953,3851,3
566,001+Balding+Nukes,497,517,849252995,9403,0
567,Barbarian+village,557,482,11593398,800,0
568,010+Burmarrad,497,526,849254139,10097,0
569,Turtle+Jobons,506,504,849271683,8152,0
570,001+-+RG,489,524,849255578,8314,0
571,Balaenoptera+Retriever,502,510,849271683,6250,0
572,Pizu+village,494,544,849255579,8818,0
573,Floyfjellet,513,447,849273626,2028,0
574,Lee+Sul+-+Queen,497,536,849255579,9340,0
575,Barbarian+village,470,456,0,1037,0
576,B+B+v,543,528,4483907,7415,5
577,C+Old,473,514,849255580,8595,0
578,regiglio%27s+village,504,510,849255745,8404,0
579,005,515,487,849190096,669,0
580,Moe%27s,488,510,849256132,11116,0
581,Floyfjellet,515,457,849273626,10114,0
582,004+Balding+Nukes,500,521,849252995,8221,0
583,Sloth+Oclala,507,514,849271683,3587,0
584,S+Naboo,493,529,849255580,8855,0
585,Barbarian+village,539,532,4483907,1023,0
586,S+Mantoo,492,533,849255580,9241,0
587,Lady+yoshi%27s+village,496,532,849253468,9635,0
588,Barbarian+village,471,448,0,935,0
589,Bonus+village,537,464,0,628,7
590,011.+Narda,483,534,849276286,1013,0
591,Barbarian+village,542,460,0,955,0
592,016+Centurion01s+Bedroom,494,534,10681230,9821,0
593,TP+22,519,543,849268653,860,0
594,Kogia+Duplici,506,531,849271683,9454,0
595,Turtle+Roundhouse,511,507,849271683,7828,0
596,020,449,517,11413765,1154,7
597,S+Anitaelenkov%27s+village,495,526,849255580,8579,0
598,Barbarian+village,485,553,0,758,0
599,008+DZ,490,526,9028150,9861,0
600,%23AAAAAAAA,497,528,849108830,1077,0
601,011+%7C+K54,473,536,849190998,2627,0
602,004.+Flames,500,520,849125115,4241,0
603,Rivendell+02,539,508,849222230,8760,0
604,008,549,473,11593398,7533,9
605,House+of+Jokers+004,493,511,849271910,6389,0
606,Barbarian+village,540,531,10651230,1229,0
607,S+leesul%27s+village,487,527,849255580,8551,0
608,Kogia+Odobenocetops,505,531,849271683,8588,0
609,Keep+an+eye+on,482,496,849242659,10471,2
610,TP-A+01,513,534,849268653,9479,0
611,Flag+Farming+1,510,542,849268925,8040,0
612,Betrayed,505,490,849275933,4051,0
613,002.+Gaius,518,504,849264323,9715,8
614,TP+04,513,535,849268653,5784,0
615,Noble,490,460,8274126,4616,0
616,086,519,539,849276367,8157,0
617,Barbarian+village,533,495,0,625,0
618,TP+23,518,541,849268653,873,0
619,TP-A+13,502,541,849268653,8004,0
620,Subville6,485,547,9701948,896,0
621,regiglio5,514,542,849255745,1985,0
622,Bonus+village,456,501,0,766,7
623,%5B%7B018%7D%5D+Legal,513,545,849185742,7969,0
624,Bonus+village,462,478,0,625,7
625,-Drinu-%27s+village,529,537,10651230,4181,0
