824913,zytech,618,2,6892,741
829181,mandorallen,0,1,185,4407
836739,dethrokk,0,1,5051,933
838801,gambbit7,0,0,0,6960
848612,The+Mighty+Jhun,0,0,0,6961
848848,roweber,0,1,292,3833
865637,The+Gas,0,1,259,3960
885487,Dads+Army,0,1,3319,1281
896361,proto801,0,1,217,4167
921182,Oldtimer,602,1,1988,1747
940179,PsychoAngel,0,1,432,3391
961071,tayzor,0,1,266,3924
987964,Predsjednik,179,1,1134,2362
1001388,UtdMacedonia,189,4,10080,588
1026548,Avenger+00,17,5,29455,236
1040322,gilad8,0,1,62,5475
1043152,sendmeyourstuffnow,0,1,351,3619
1047404,cocodelish,27,1,465,3293
1070506,Golgotha,0,1,3469,1243
1084192,krazykat69,150,1,1770,1857
1110967,allouchu,0,0,0,6962
1118017,sandcroch,0,1,186,4395
1125382,legend08,719,1,1731,1878
1139841,Kids+Next+Door,0,1,10372,581
1140108,kennyboy68,520,1,2656,1463
1147355,medooo,0,1,528,3161
1157534,Why+So+Serious%3F,404,5,13242,485
1160381,DaPinkMaster,425,1,1557,2009
1169466,stampi86,0,1,68,5410
1172108,moxt,0,1,367,3574
1179819,Eccy01,199,1,26,5982
1190535,asda4321,0,1,225,4118
1191124,boomerknight,0,1,48,5646
1199674,wolfie49,0,1,1646,1949
1201104,naicker,0,1,181,4436
1243346,-+Wiggin+Wiggas,0,0,0,6963
1266205,biff+bonzai,0,1,305,3776
1287810,Sole+Survivor,0,1,1545,2019
1307800,Rider09,29,1,842,2677
1324727,esrocked1,0,1,173,4504
1340513,I-AM-GROOT,0,2,5518,883
1359579,getitfred,0,1,245,4035
1374202,pogo777,0,0,0,6964
1376671,floadi,213,1,1003,2495
1377103,dean69,0,1,481,3263
1384330,siddhartha96,322,2,7994,681
1388540,King+Koopa,268,1,635,2980
1396700,Kalaj,231,6,34025,200
1416395,the+great+storm,598,1,1108,2386
1427030,Ming+Emperor,147,1,3819,1172
1468706,reinhold175,47,1,2753,1436
1481875,Qurbin,0,1,1725,1881
1504759,crystalball,169,17,89489,40
1521802,ILikeCheese123,472,7,24265,291
1523499,13th+Krieger,0,1,4853,958
1575044,anupsaha,0,1,365,3584
1579730,Rolv.,0,1,5629,870
1581217,Randalthor78,0,1,26,5983
1590234,nathanb609,0,1,192,4351
1590771,mitvakdonnerstag,361,7,6015,823
1618985,Tubrug,0,1,210,4218
1633631,Warrior1978.,758,8,13743,470
1696013,Mr.Obvious,0,1,694,2891
1704209,World+Winner,175,2,11508,536
1707285,wolf22,0,2,653,2949
1712601,cheetah88,899,5,19323,346
1728551,heroic+legend,472,1,3824,1171
1743971,janemotanu,376,1,2606,1480
1750414,JJFurr,75,1,1240,2274
1790133,Scarlett+Nyx,0,1,552,3123
1797514,JOSEPHINE42,687,1,2240,1630
1804063,queslett,149,0,0,6965
1821987,Willo12345,0,1,334,3673
1822842,ianharding,0,1,26,5984
1843152,Doofus+Rick,0,1,874,2638
1880645,Mo-Balla,0,0,0,6966
1902556,pluta,0,1,621,3005
1909388,mimosa6280,179,1,508,3198
1916197,MoneyManDragon,858,1,2782,1430
1917314,zithromax,0,1,1243,2262
1963883,kludder32,0,1,129,4804
1988084,Giantsbane,0,2,190,4369
2024771,jimbo634,348,1,2186,1651
2034188,Chili+Mac,0,1,394,3493
2075452,MrRandomGuy,832,1,3904,1150
2093130,Solidussdad,0,0,0,6967
2101409,Narnia624,792,5,22320,311
2119345,cristian-fernando,640,1,734,2818
2124068,forzafcb1990,147,1,2044,1725
2126790,gus10,0,2,5189,915
2146248,vipermax,47,1,1628,1965
2161157,BGeorge3,0,1,26,5985
2188026,morgie666,0,1,673,2907
2202754,smakaho,0,1,367,3575
2205177,SPOOKAZ,0,1,119,4897
2235393,Tito10,5,3,16880,391
2277860,ylarkirikal,0,2,3762,1186
2300987,Sir+Hero777,767,1,584,3071
2307938,Mixamatosis,133,6,17723,378
2309323,Snow+Wolf,735,1,1415,2111
2317041,Brian+Hodgson,582,1,180,4446
2330233,ic3princ3,303,1,1967,1760
2352166,pxaiublbi,0,1,698,2872
2359548,baldybill,511,4,10063,591
2365031,zanozano,140,1,1421,2105
2379810,stuten,0,4,13247,484
2400495,artz147,0,1,38,5821
2422104,OnePunchMan,0,0,0,6968
2444873,amsiiii,735,1,4737,987
2486044,Scarfac3DaGreat,511,1,1385,2134
2489357,Asroc,618,1,2954,1369
2504876,z0mbie,20,1,1077,2419
2509092,leatherblood,0,1,410,3453
2511514,franklingalope,0,1,26,5986
2514862,derek1608,892,1,2231,1634
2521942,supermario69,245,1,1278,2232
2529286,sage69,348,1,923,2582
2541041,edwardx,0,2,5142,919
2555827,Rand+the+Dragon+Reborn,0,1,707,2862
2562825,owattanite,298,1,464,3294
2619058,phoenix1958,0,1,1985,1750
2624751,billadi66,0,1,666,2924
2641078,kjpker,279,1,1025,2469
2660422,gigiplete,87,1,2719,1473
2667635,VooDooWizzy,0,0,0,6969
2676083,viper38,494,1,1391,2129
2690692,Zgobituary,562,1,1192,2308
2696521,Ythep,723,1,1248,2258
2704876,anvilsmith,0,1,1093,2400
2712859,nanarusyana,413,17,75761,57
2725071,slanac,0,1,47,5703
2732105,fillippos,0,1,124,4850
2735260,returnofthelord,0,1,1202,2298
2764142,Sgt%40Arms,394,0,0,6970
2779219,weak24,0,0,0,6971
2859033,referee6,351,8,24047,292
2861935,blah99,200,1,663,2928
2870082,obad2015,845,1,1188,2310
2872741,tybo.,775,1,1619,1974
2900891,kinggong,0,1,385,3520
2915775,shaggey69,829,1,912,2593
2941010,ASHOKA1,858,1,1831,1821
2943532,Domestiquehated,0,1,26,5987
2948330,yamagoya,520,4,6907,743
2954602,bluenile23,649,20,91885,35
2977707,Cold+Summers,0,1,3177,1320
3016894,hellsjester,277,3,12827,498
3056291,Chatsworth9,0,4,4313,1064
3074511,sir+nytram,670,1,1418,2109
3081606,The+Darkest+Of+Ages,133,2,4306,1066
3090165,jlarry,0,1,643,2964
3096151,0utl4w,782,1,2644,1466
3145312,MsFix,20,1,603,3038
3148010,CRYAL1,0,1,589,3064
3148926,astronigel,351,7,31636,214
3170028,mjames9911,25,0,0,6972
3183912,mikec911,63,4,17941,371
3187504,Baller,22,1,168,4552
3205922,Killer+Instinct.,371,1,4952,949
3245174,Henrycoffin,511,1,506,3201
3270745,holy+wave1,0,1,87,5105
3276002,pipe748,175,5,25055,276
3284303,destywhip,0,1,204,4267
3296113,webbldr,276,1,217,4168
3299408,BrownDog82,0,1,180,4447
3299687,dkkim,230,1,5739,852
3305093,sriram+s,0,1,1347,2172
3361700,anningg,0,3,4060,1123
3378029,Paladin606,0,1,620,3009
3396902,iseeyu.,0,1,26,5988
3405514,YOU+MAD+BRO%3F%3F%3F,559,1,1650,1946
3407059,lutetey99,242,7,35362,180
3409180,jager9000,0,1,427,3408
3410710,bigsteveslk,223,1,237,4063
3420041,Jackparadise,14,0,0,6973
3449537,DarkShepherd,44,30,179186,7
3451386,mc368,305,1,1912,1785
3456477,cafrat,63,4,11078,548
3457683,pokemonEX.co.UK,0,1,26,5989
3482098,swb04073,0,1,505,3204
3504601,Red+Baron62,605,1,3401,1260
3513173,ValeStorm,0,1,129,4805
3535047,Lameco,0,2,968,2535
3542945,Greg+Stephens,245,1,583,3072
3546131,craighutchy,0,1,165,4581
3546174,eaglesfan56,0,0,0,6974
3558804,Reven,0,0,0,6975
3560634,mfk731,0,1,644,2962
3572923,Queen+B,77,13,66246,69
3577074,Bossman06,47,1,436,3377
3578322,rouds,605,1,1792,1843
3600688,Tiger+of+Summer,0,3,1831,1822
3610753,valtheran88,0,3,9523,613
3613704,manik.tandon,0,1,26,5990
3625959,rifel156,690,1,779,2757
3628448,mabey,729,1,1733,1874
3653011,Churchill,0,1,561,3112
3653541,Muslehuddin,224,0,0,6976
3657322,DocJunior25,0,0,0,6977
3681073,Bravado,46,1,170,4532
3693471,Mr.+Pliers,213,1,1010,2488
3694843,jreggo,0,1,124,4851
3696964,charshaun,729,1,1231,2275
3724319,staind01,0,1,268,3917
3726493,kidd838,0,1,26,5991
3745851,braxtongold,0,1,107,4980
3751849,sooky,0,1,194,4339
3753978,zayna000,254,1,26,5992
3755211,Lord+Blackwolf,0,1,413,3446
3767275,chadders2865,767,1,566,3098
3778961,SlowGo,681,1,320,3725
3791142,1+dolla,0,0,0,6978
3812712,Paolo83,678,1,2411,1559
3834751,Z+Mageman2,0,3,6892,742
3840715,Maul,716,2,4251,1078
3850849,pigeonlee,131,1,809,2716
3854432,kurkure,520,1,1021,2502
3913047,topdog2990,0,1,86,5118
3937675,Probably+Jetfire,0,1,26,5993
3956610,Sir+Romit,263,1,330,3689
3967087,chrissy24,322,3,6232,807
3969476,latchky,0,1,120,4886
3984013,Shadow+Mauler,52,1,217,4169
3999366,Angels+Fury,22,1,632,2984
4001680,zebidee2008,140,1,4454,1042
4028460,paparucino,140,3,4741,989
4060085,jus031,199,1,2694,1452
4062502,B0rn2Die,0,1,1889,1789
4073873,panthers291,766,1,627,2995
4074148,Primordial+X,0,1,646,2957
4076241,svmsa,526,10,21888,316
4093365,joewells,497,1,6015,824
4094200,pillburydough,792,4,17833,379
4103061,antonthemeff,190,1,575,3082
4110318,smellinawin2,0,1,2211,1644
4117767,tipobahatr,0,1,96,5049
4118295,agreedy1,81,3,10708,563
4136278,Sir+Anthony+Raymond,47,1,2014,1742
4142133,Ser+Tyrion,0,1,26,5994
4160578,dazeb,231,5,19871,337
4167756,felipeonl,0,1,129,4806
4173151,Marshall+BK,904,1,216,4199
4188200,Monkey.D+Luffy,0,4,20888,325
4200494,War+Lord+Craig,0,0,0,6979
4212562,SteveP,0,1,2035,1730
4213549,lykorz,0,1,292,3834
4215573,RONNY+HO,0,1,509,3196
4225622,Slimonize,234,1,217,4170
4227564,rron7pam,576,2,1832,1820
4247612,mikeWhite,27,1,1516,2032
4254801,prince+ramesh2,45,1,3262,1301
4267769,passive,112,1,3593,1222
4277306,793387,0,2,5859,838
4291569,bullfrogs,458,1,2787,1423
4313753,VecchioUnno,0,0,0,6980
4338748,hoxa,0,1,471,3275
4353882,baldi4129,0,0,0,6981
4354089,ganlah,360,1,2587,1489
4359228,jeromevalletta,0,1,200,4299
4384352,Messenger+of+Peace,0,1,172,4512
4386650,User+Name,0,1,81,5181
4388288,wesgan,0,1,2516,1515
4404387,billall,0,1,2269,1618
4405832,milly68,356,1,3027,1354
4414750,ehcetra,799,1,981,2522
4415970,04jso,0,1,26,5995
4417220,Godsmith2,29,1,403,3465
4426809,ASPIS,0,1,194,4340
4440693,chaos69,0,0,0,6982
4443559,DUNMAGLASS,791,1,428,3404
4445287,vernan18,354,2,4967,947
4448372,Dingle93,0,3,9032,629
4448391,Tuff+Muff,242,10,52263,104
4477010,petecoz,0,1,78,5227
4483134,lamigra,29,1,220,4152
4483907,WOODBUG,0,0,0,6983
4491646,soulofsteel8,218,1,1633,1959
4505197,oldmannie,0,1,26,5996
4515247,Mrwigls,0,0,0,6984
4523624,Chuunks,671,1,2301,1607
4535491,jobemist,107,1,4922,953
4559346,ReALPoWeRCoRE,0,1,215,4183
4570326,Lion66,0,1,97,5042
4571614,suepacurlew,670,1,1066,2431
4571955,Dom95,442,1,171,4519
4574371,thegame45,328,3,5390,896
4610537,kordan,47,2,3534,1234
4623070,grim+reaper.,0,1,2606,1481
4648719,tony2,0,1,354,3613
4662891,Dr.Electro,0,0,0,6985
4671523,BlueRock,0,1,1035,2454
4679147,drnkallyourvodka,0,0,0,6986
4682397,pierrelesax,34,1,1125,2366
4706527,paulusbassius2,0,0,0,6987
4736105,Banjo+the+Ninja,0,0,0,6988
4738829,ThePuppeteer,52,1,589,3065
4744174,zebra90,236,1,2754,1435
4749117,joe+finch,581,1,590,3060
4765038,mcmillan,620,1,2616,1476
4780039,Zwulf101,0,1,26,5997
4780059,leinsterfan,0,1,26,5998
4790399,plumspotter,0,1,602,3042
4835134,Schtev,109,1,777,2762
4835446,crawgator63,0,1,64,5456
4842334,bp2009,197,3,6816,754
4871637,harry25,0,1,26,5999
4897873,johng113,0,1,353,3616
4904468,Robdudda,0,1,629,2992
4925818,Al+Ghouti,361,0,0,6989
4933528,sweetmisery,0,1,759,2780
4943400,DonNorman,29,1,175,4533
4944975,FerrousLord,0,1,26,6000
7430751,streetgutt,0,1,394,3494
7434498,jsilk8492,0,3,9520,614
7434791,SinekValesi,0,1,196,4326
7438424,sadajalg,0,1,2230,1638
7440374,Greynova,0,1,149,4704
7465891,pgsean,178,1,524,3170
7486189,Amantis,77,11,36461,173
7515136,Ap+man,0,1,1411,2115
7518706,Djnoely,109,0,0,6990
7527553,John+Locke,0,1,154,4657
7565181,madmark73,881,1,3908,1147
7569019,FadeStars,14,1,542,3140
7587840,lordjer61,248,1,247,4024
7590810,Woutxx,0,1,26,6001
7594607,Sapphire+Jim,0,1,1120,2371
7596675,superpuh4,590,1,2885,1393
7607052,Extemded+Village,0,1,315,3742
7611980,pab444,0,1,123,4862
7613703,adp1953,0,1,1780,1847
7621737,Bruce+Knauff,20,1,142,4728
7629136,Ralt+Gather,0,1,361,3590
7638746,krats,360,3,5913,832
7648530,davidor,0,1,149,4682
7656018,LeeWhaaa,0,1,284,3863
7660391,leviticus+1,114,1,1364,2153
7662848,thefreakyman,508,1,252,3997
7663131,blackeagleX1903,272,1,1218,2294
7663724,soumalinna,271,1,3323,1280
7669475,Oldwelshbloke,0,1,432,3392
7681288,Social+Disorder,0,1,26,6002
7688946,mehr,0,2,7322,710
7690452,GRUMPY+GORILLA,735,3,9922,599
7694915,Cu+Roi+Mac+Daire,0,1,1431,2093
7695291,subzerosm,430,2,5829,842
7700169,firefighterdave,105,3,11437,539
7700783,IRLGraggy,149,1,3834,1169
7709640,taw277,67,1,746,2810
7715145,Jesse+Custer,14,1,1842,1816
7736106,wanderer70,0,1,207,4242
7756855,jupp,478,1,2482,1526
7758071,TheTinMan42069,526,10,43945,138
7761027,Zanrelley,0,1,287,3854
7763680,Prince+Gorgonite,293,1,840,2680
7769537,flayingscotsman,45,1,1022,2475
7784572,bucshot,0,1,133,4784
7795681,crushZ,0,1,1536,2022
7800384,lordclayo,0,1,326,3701
7802494,Frainzil,0,2,2985,1358
7808106,PiNkY+BeNk,79,1,1645,1950
7813334,quale,331,0,0,6991
7818747,Blumpkin,45,0,0,6992
7844270,frazbo,29,1,983,2517
7862419,xLIL+Bx,354,4,10703,570
7894839,geecha-x,0,1,590,3061
7902560,Elbirn,20,1,448,3342
7911630,NiTeYoDa,84,5,11475,537
7923552,Cered,34,4,8414,664
7933151,Sparrowman,0,1,47,5704
7938947,Lady+Madelina,400,1,572,3090
7950502,atary101,735,2,3315,1283
7962549,lawnmower,245,1,657,2942
7968146,rifat123,0,1,261,3949
7971639,marynola,87,1,750,2786
7983098,Mageslayer,0,0,0,6993
7988865,neralath,284,8,34295,194
8015402,andreas.75.,0,1,343,3643
8049221,georgia+83,277,4,17776,376
8049860,dalka,284,9,51825,105
8051545,Bobby+Spears,0,1,405,3463
8051571,ardy25,0,1,197,4319
8056198,tvtman,79,1,2410,1560
8061098,maddrick,0,1,223,4129
8075256,babymilo80,0,1,685,2889
8077004,themant,0,0,0,6994
8086446,Boreau,0,1,349,3625
8092996,BilboKing,0,5,24977,272
8096445,Carniceiro-do-monte,0,1,175,4486
8104989,crazedtwinkie,298,1,602,3049
8129172,howeja,284,6,28324,243
8145240,eddythead,671,1,2469,1530
8156048,wolf.ic,0,1,219,4159
8164929,Yuriel,0,1,391,3501
8165008,Empinator,91,1,192,4352
8173408,insidekiller,0,0,0,6995
8175891,BELI-GROM,205,1,4216,1089
8198176,Frog53,895,1,212,4249
8224044,creiz,0,1,120,4887
8224850,Longpine,0,0,0,6996
8226488,SolarRoi,690,1,1340,2178
8226535,mudbug,0,1,174,4499
8228386,balroth,541,1,2188,1675
8231560,Hittus,903,1,639,2971
8242032,Richardthesix,29,1,1256,2285
8246150,Nehustan,0,1,386,3516
8274126,DoppeL,6,1,2310,1601
8292465,seraph12345,0,1,835,2683
8295281,JonnyBoy6969,175,8,18701,358
8296151,ImpaleMeStepVlad,792,7,22271,313
8318841,Hedgehunter,230,1,3934,1142
8351032,dub17,908,4,6373,786
8389461,azzamo,518,1,1035,2455
8413552,stom,0,1,2503,1523
8426613,irfanash,0,1,747,2794
8453930,barwep,0,1,184,4411
8460302,wizpat,782,2,4519,1031
8476654,denkos,0,0,0,6997
8481081,Rakib95,0,1,26,6003
8487569,ReD+KhaN,0,0,0,6998
8493574,matrix22x,133,4,17661,380
8494529,CarnioSlays,0,1,26,6004
8499484,a.K.a+elmoo,99,1,61,5485
8511500,Big+Macintosh,0,1,134,4776
8515455,wolfie3556,0,1,1146,2346
8542099,li+mick,0,0,0,6999
8553536,Kreiz,0,0,0,7000
8575670,ViVum,910,20,114679,27
8575989,basic1,0,0,0,7001
8594589,Comply+Or+Die,0,1,26,6005
8601150,XaH+KpyM,853,9,42361,146
8614914,tade1000,231,12,43938,139
8616160,FullSpartand,34,2,5075,929
8624668,Knoob+Knight,0,0,0,7002
8625053,Skill+Issue,0,1,62,5476
8642747,indisciple,328,1,2983,1360
8643678,psycho+bob,189,1,4245,1080
8700661,MrForsberG,0,1,87,5106
8708264,bond722002,467,1,194,4341
8724920,22eur,708,1,2430,1548
8725908,five+nine,0,1,1656,1942
8726254,montanamaniac,637,1,440,3364
8728227,agregory99,0,1,366,3579
8731706,getnepsu,494,1,207,4243
8735560,LazySmurfer,87,1,4122,1104
8743698,HighElfLord,693,1,643,2965
8745234,FluffyButDangerous,0,1,26,6006
8748766,Frozen+Nachos,0,1,1101,2394
8761455,Gustokohappyka,0,1,768,2772
8762607,Letum,413,13,57952,89
8808077,cleigh,0,0,0,7003
8824435,.K3Z.,706,3,10661,568
8827706,selva20,242,3,15704,416
8872898,zared214,0,1,5113,923
8873278,sprite007,307,1,8340,665
8886733,gman177,0,7,20006,335
8892774,klenne5,472,6,10336,582
8917910,kostascommander,620,3,4057,1122
8920047,Pedropeters,25,1,404,3464
8924501,kendra+k,413,7,61583,81
8932118,BambooWarrior,861,1,441,3363
8933052,Kakifly,0,1,418,3431
8933139,LEE+THE+BATTLE+WARRIOR,205,1,2266,1621
8935140,mobeius,735,1,1819,1827
8936981,CHRONIC,0,0,0,7004
8938510,yeroulfella,348,1,2614,1477
8942820,marauder66,858,1,3452,1245
8950879,tanner40,858,3,6382,785
8954302,gergonian,877,1,453,3332
8962508,beranbus,0,1,26,6007
9002999,STFC11,0,1,111,4950
9004547,apocalyst,0,0,0,7005
9015307,ferret67,647,1,902,2602
9027861,xshumax,0,0,0,7006
9028150,xxDeathZone,211,1,2166,1660
9030961,aldot,716,1,3977,1136
9031681,MrBig,825,1,26,6008
9034161,Axis+The+Eternal,781,1,2371,1578
9040131,Rickonek,722,1,2670,1459
9049602,virginity,0,1,736,2815
9054138,Wascal,304,1,1441,2084
9055057,bluegaza,0,1,236,4071
9079039,boneflyer,0,1,560,3114
9083374,Mario+and+Luigi,0,0,0,7007
9088320,war-peace,371,4,14246,459
9093935,cloudstrife1304,0,1,302,3790
9101778,Bergace,0,1,810,2714
9108138,Urban+Guerilla,0,1,109,4965
9123942,TheGreatSage,0,0,0,7008
9159376,Maciks,0,0,0,7009
9162370,amort123,0,0,0,7010
9164611,zecagado,0,1,158,4629
9165667,Merculator5000,649,9,41608,151
9167956,Bbossu,272,1,565,3099
9180014,Murderer,906,1,243,4042
9201137,iiRoseJudy,0,1,157,4637
9203488,Hissyfit,0,0,0,7011
9209406,hellsking,0,1,171,4520
9220498,sposoben,719,1,1896,1790
9222080,iHeroZz,349,2,6887,745
9224941,mozzzza,284,8,32080,212
9228247,CardMaster,0,1,525,3166
9231147,dkgoogle,0,1,345,3639
9231710,Vamler,0,1,26,6009
9235606,baroness+of+lee,0,1,166,4572
9246824,Nomako,0,1,26,6010
9247761,HERCULES1966,29,1,347,3636
9252614,psaikopaenda,0,0,0,7012
9256418,Babylonian+Talmud,0,1,26,6011
9259144,Kritt,14,1,1472,2059
9265432,-KRATOS-,0,1,124,4852
9270385,Mumen+Rider,0,1,26,6012
9270667,Nothing+New,0,1,383,3524
9277225,tiberiunutu,0,1,484,3241
9283480,jond291,0,0,0,7013
9285448,Transistor1337,0,0,0,7014
9291703,script-man,99,1,26,6013
9293696,lord2599,331,1,245,4052
9295041,M+A+S+K,325,1,1198,2304
9304077,mr.seagram,0,1,162,4601
9319347,Truthfulruse,34,3,6322,795
9322551,SirolfR,21,2,4196,1094
9329808,Knickers-n-beer,0,0,0,7015
9334807,MazoCom,99,1,1853,1809
9341290,EGGMCMUFFINHEAD,0,1,1240,2263
9342415,hyyry,311,1,1619,1975
9345308,atikauy,297,6,31326,218
9348677,classydave,0,1,1579,1997
9350347,kiwiatwork,104,1,1170,2330
9350894,Vishalshivi,14,1,403,3466
9351704,fenix+fly+fly+fly,602,1,985,2515
9358700,DarkAndGoldenEyed,0,1,38,5822
9363936,revyto,51,3,8992,633
9378928,Grumpy+old+Turtle,0,1,2189,1647
9379302,crepe,0,1,73,5366
9384267,SNIPED69,348,1,1840,1837
9387630,Kamelot123,0,1,288,3852
9391626,DeathYukai,0,1,125,4844
9395007,bsjptpt,147,1,2940,1378
9395703,Reckless15,843,2,4591,1013
9399388,42mitch,328,2,5806,843
9410318,grapolski,576,0,0,7016
9415928,little+dragoon,27,0,0,7017
9432930,NakataN,0,1,165,4582
9433973,mandar13,297,6,24682,282
9436783,Studio-,783,3,4146,1101
9442449,Sir+Cork,0,1,361,3591
9445637,Te+Moja,518,1,2272,1617
9447073,kenost,349,3,13601,477
9454647,SerbianStallion,0,1,188,4381
9456257,dancko+bananko,0,1,161,4607
9464645,greybullet,0,1,26,6014
9465095,Luck+Dragon,463,1,1228,2276
9465330,ggoggi5,179,1,853,2661
9488755,Drasko+t,297,10,57421,91
9489964,I+Am+A+ReBeL,245,1,1662,1932
9490112,ProudYonko,758,6,21831,317
9492692,G0DF4TH3R1,114,0,0,7018
9494835,the+rot+consumes,0,1,3054,1348
9497279,E-Knock,822,1,2168,1659
9497362,mallysmally,719,1,1247,2259
9498770,Bolero123,0,1,1600,1981
9505357,photonic1338,627,1,156,4648
9510968,SirPercyPorksword,5,3,3603,1221
9523573,Asakiwaki,0,1,1583,1990
9524292,mutt17,785,5,5920,831
9525835,LeftPeg,0,0,0,7019
9530181,DarkCreature,740,1,2364,1580
9534287,water5,0,1,1377,2142
9536782,lynda+a+galea,0,1,2445,1539
9536869,Ruling+the+universe,0,1,26,6015
9538165,aYumHie,297,3,13158,488
9541963,paaz,0,0,0,7020
9543784,alli+baba,612,4,13718,471
9543945,Big+T+0916,0,1,599,3044
9547857,Kazanova+Shadow,0,1,2523,1511
9553657,bannermanj11,304,1,3214,1310
9563040,Mansono,0,1,26,6016
9567074,Sizzles,767,1,246,4028
9569607,Subjar,0,1,400,3475
9577821,pamy,758,10,30457,228
9579794,four,0,1,113,4937
9592666,CrohamHurst,29,1,1872,1800
9592677,davidkul,0,0,0,7021
9595028,c-max,752,1,784,2749
9601827,the.war.lord,0,1,195,4333
9618074,Walk+With+Me,45,1,2636,1469
9631176,marcychabot,0,0,0,7022
9639484,inndee,0,1,410,3454
9643866,Crni-Vitez,193,1,6311,798
9644819,BackenHousen96,0,1,169,4542
9645987,Strawberryqueen,33,1,1124,2367
9647053,Tomvy,0,1,239,4055
9651370,Aerosync,0,1,191,4360
9654427,Julius+Caesar.,0,1,360,3597
9663831,lordazael,33,1,3789,1178
9669004,Norbitts,0,0,0,7023
9669713,waring+king,46,1,513,3187
9673442,Game+Craze,779,3,6738,758
9680000,rage277,0,1,499,3214
9680506,Mc+Coys,602,1,1571,2001
9682465,nitehawktribe,0,1,224,4123
9684432,King+Beard,0,0,0,7024
9686618,Aquilus-Lupus,0,1,433,3385
9687703,Disco+da+Gama,349,4,16454,399
9689113,desirejoe,496,0,0,7025
9698728,kdc010993,0,1,450,3340
9699057,Wargasmic,0,1,26,6017
9700143,A+N+T+I+D+O+T+E,297,7,14548,448
9701948,subaqua,298,1,2324,1597
9703312,JukeBox+Hero,788,1,266,3925
9706573,jmngoho,279,1,686,2917
9717726,debica,0,1,81,5182
9719698,duke9477,0,1,26,6018
9722018,TheNightKeeper,0,1,26,6019
9722298,jorunds,728,2,6932,738
9722302,14kpoon,265,3,12141,513
9725990,whajen66,124,1,1679,1925
9726572,henrik5,646,1,983,2518
9730076,Warheat,0,1,206,4250
9732752,codanit,116,1,1119,2372
9741293,revmoved,0,1,207,4244
9743337,Lord+Imba,0,1,182,4430
9745419,j3pp,0,0,0,7026
9747557,Althium,0,1,26,6020
9747861,santa+js,0,1,1500,2040
9751593,Threx,52,1,53,5565
9754276,FamousInferno,818,1,26,6021
9755423,RICH57,29,1,627,2996
9757086,Murena,0,1,523,3171
9759917,Hermit,744,1,1434,2110
9763177,Lord+pythia,0,1,2231,1635
9764736,slim7809,112,1,790,2741
